tweet_id,hs,aggressiveness,offensiveness,irony,stereotype,tweet_id_full
8.47E+17,no,no,no,no,no,8.47075E+17
8.18E+17,no,no,no,no,yes,8.17664E+17
8.52E+17,no,no,no,no,no,8.51877E+17
8.41E+17,no,no,no,no,no,8.4098E+17
8.35E+17,yes,strong,no,no,yes,8.35183E+17
8.49E+17,no,weak,no,no,no,8.4916E+17
7.87E+17,no,no,no,no,no,7.87427E+17
8.39E+17,no,no,no,no,no,8.38703E+17
8.13E+17,no,no,no,no,no,8.13079E+17
7.92E+17,no,no,no,no,yes,7.9239E+17
8.09E+17,no,no,no,no,no,8.09031E+17
8.46E+17,no,strong,no,no,no,8.46396E+17
8.27E+17,no,no,no,no,yes,8.26822E+17
8.12E+17,no,weak,weak,no,no,8.115E+17
8.01E+17,no,no,no,yes,no,8.00794E+17
8.57E+17,no,no,no,no,no,8.56582E+17
8.13E+17,no,no,no,no,no,8.12716E+17
8.00E+17,no,no,no,no,no,8.00292E+17
8.32E+17,no,weak,no,yes,yes,8.31958E+17
8.26E+17,no,no,no,no,yes,8.2646E+17
8.50E+17,no,no,no,no,no,8.50405E+17
8.31E+17,no,weak,no,no,yes,8.3123E+17
7.82E+17,no,no,no,no,yes,7.82188E+17
8.42E+17,no,no,no,no,yes,8.41534E+17
8.43E+17,no,no,no,no,yes,8.42837E+17
7.93E+17,no,no,no,no,yes,7.93468E+17
8.10E+17,no,no,no,no,yes,8.1007E+17
8.22E+17,yes,strong,strong,no,yes,8.21644E+17
8.37E+17,no,weak,no,yes,yes,8.37315E+17
8.22E+17,no,weak,no,yes,yes,8.22077E+17
7.91E+17,no,no,no,no,no,7.91018E+17
8.27E+17,no,no,no,no,yes,8.2721E+17
8.35E+17,no,weak,no,yes,yes,8.35216E+17
8.37E+17,no,weak,no,no,yes,8.36775E+17
8.40E+17,no,no,no,no,yes,8.39574E+17
8.29E+17,no,no,no,yes,yes,8.28859E+17
8.46E+17,no,no,no,no,no,8.46259E+17
8.49E+17,no,weak,no,no,yes,8.4913E+17
8.38E+17,no,no,no,no,no,8.38497E+17
8.24E+17,no,no,no,no,yes,8.24168E+17
8.25E+17,no,no,no,no,no,8.24585E+17
7.85E+17,no,no,no,no,no,7.85138E+17
8.44E+17,no,no,no,no,no,8.44259E+17
8.24E+17,no,no,no,no,no,8.23829E+17
8.42E+17,no,no,no,no,no,8.41573E+17
8.22E+17,no,no,no,no,no,8.22119E+17
7.83E+17,no,no,no,no,yes,7.82956E+17
8.45E+17,no,no,no,no,yes,8.44881E+17
8.29E+17,no,no,no,no,yes,8.28966E+17
8.36E+17,yes,strong,no,yes,yes,8.36187E+17
8.35E+17,no,no,no,no,yes,8.35104E+17
8.46E+17,no,no,no,no,no,8.46469E+17
8.39E+17,no,no,no,no,yes,8.38847E+17
8.35E+17,no,no,no,no,yes,8.35075E+17
8.41E+17,no,weak,no,no,no,8.40621E+17
8.24E+17,no,no,no,yes,no,8.23619E+17
8.14E+17,no,weak,no,no,no,8.14086E+17
8.30E+17,no,no,no,no,yes,8.29984E+17
8.37E+17,no,no,no,no,yes,8.36651E+17
8.24E+17,no,no,no,no,no,8.23583E+17
8.43E+17,no,no,no,yes,yes,8.4308E+17
8.31E+17,no,no,weak,no,yes,8.30686E+17
8.14E+17,no,no,no,yes,no,8.14055E+17
8.37E+17,no,no,no,yes,no,8.37307E+17
8.10E+17,no,no,no,no,yes,8.10072E+17
8.41E+17,no,no,no,no,no,8.41038E+17
8.28E+17,no,no,no,no,yes,8.28005E+17
8.44E+17,no,no,no,no,yes,8.4439E+17
7.88E+17,no,no,no,no,no,7.88344E+17
8.35E+17,no,weak,no,yes,no,8.35146E+17
8.08E+17,no,strong,no,no,yes,8.08398E+17
7.91E+17,no,no,weak,no,yes,7.91255E+17
8.46E+17,no,weak,no,no,yes,8.46481E+17
8.30E+17,no,weak,no,yes,yes,8.29659E+17
8.35E+17,no,no,no,yes,no,8.35229E+17
8.47E+17,no,no,no,no,no,8.46802E+17
8.15E+17,no,no,weak,no,yes,8.14802E+17
7.86E+17,no,no,no,no,no,7.86332E+17
8.42E+17,no,no,no,no,no,8.41717E+17
8.01E+17,no,weak,no,no,yes,8.00794E+17
8.35E+17,no,no,no,yes,no,8.35445E+17
8.54E+17,no,no,no,no,no,8.53917E+17
8.12E+17,no,no,no,no,no,8.11727E+17
8.53E+17,no,no,no,no,yes,8.5331E+17
8.35E+17,no,no,no,no,no,8.35417E+17
8.46E+17,no,weak,weak,yes,yes,8.46479E+17
8.31E+17,no,no,no,no,yes,8.30522E+17
8.50E+17,no,no,no,no,no,8.49924E+17
8.12E+17,no,no,no,no,no,8.12258E+17
8.01E+17,no,no,no,no,no,8.00804E+17
8.52E+17,no,no,no,no,no,8.52025E+17
8.07E+17,no,no,no,no,yes,8.0746E+17
8.56E+17,no,no,no,yes,yes,8.55873E+17
8.34E+17,no,no,no,yes,yes,8.34364E+17
7.83E+17,no,no,no,no,yes,7.82879E+17
8.35E+17,no,no,no,no,no,8.35398E+17
8.25E+17,no,weak,no,yes,no,8.24695E+17
8.10E+17,no,no,no,no,yes,8.10196E+17
8.53E+17,no,no,no,no,yes,8.52503E+17
8.39E+17,no,no,no,no,no,8.38752E+17
8.35E+17,no,no,no,no,no,8.3525E+17
8.40E+17,no,no,no,no,yes,8.39567E+17
8.00E+17,no,no,no,no,no,7.99583E+17
8.40E+17,no,no,no,no,no,8.39527E+17
7.84E+17,no,weak,no,yes,yes,7.83676E+17
7.92E+17,no,no,no,no,no,7.92022E+17
8.31E+17,no,no,no,no,yes,8.30856E+17
7.89E+17,no,weak,no,no,yes,7.89394E+17
8.10E+17,no,no,no,no,yes,8.1012E+17
7.89E+17,no,no,no,no,no,7.88633E+17
8.40E+17,no,no,no,no,yes,8.39818E+17
8.44E+17,no,no,weak,no,yes,8.44154E+17
8.14E+17,no,strong,no,yes,no,8.14037E+17
8.38E+17,no,weak,weak,no,yes,8.38198E+17
8.31E+17,no,weak,no,yes,no,8.31055E+17
8.14E+17,yes,strong,no,no,yes,8.14391E+17
8.04E+17,no,no,no,no,no,8.0443E+17
8.08E+17,no,no,no,no,no,8.07568E+17
8.36E+17,no,no,no,no,no,8.35961E+17
8.48E+17,no,no,no,no,no,8.47769E+17
8.09E+17,no,no,no,no,yes,8.09372E+17
8.39E+17,no,no,no,no,yes,8.38843E+17
8.10E+17,no,no,no,no,no,8.10078E+17
8.40E+17,no,no,weak,no,yes,8.40212E+17
8.47E+17,no,no,no,no,no,8.46515E+17
8.41E+17,yes,weak,no,no,no,8.40831E+17
8.24E+17,no,no,no,no,no,8.24162E+17
8.10E+17,no,no,no,no,yes,8.09536E+17
8.10E+17,yes,weak,weak,no,yes,8.10185E+17
7.88E+17,no,weak,no,no,no,7.88366E+17
8.29E+17,no,strong,weak,no,yes,8.29477E+17
8.41E+17,no,no,no,no,no,8.41195E+17
8.53E+17,no,no,no,yes,no,8.53169E+17
7.88E+17,yes,strong,no,no,no,7.88025E+17
8.35E+17,no,no,no,no,no,8.35471E+17
8.07E+17,no,weak,no,no,yes,8.06721E+17
8.11E+17,no,no,no,no,no,8.1114E+17
8.16E+17,no,weak,weak,no,yes,8.15573E+17
8.39E+17,no,no,no,no,no,8.39048E+17
8.49E+17,yes,strong,no,no,no,8.48857E+17
8.07E+17,no,no,no,no,no,8.07485E+17
8.36E+17,no,weak,weak,yes,no,8.3624E+17
8.50E+17,no,no,no,no,yes,8.49729E+17
8.25E+17,no,no,no,yes,no,8.24706E+17
8.36E+17,no,no,no,yes,no,8.35581E+17
8.25E+17,no,no,no,no,yes,8.24999E+17
8.06E+17,no,no,no,no,no,8.05691E+17
8.27E+17,no,no,no,no,no,8.27476E+17
8.42E+17,no,weak,weak,no,yes,8.42447E+17
8.56E+17,no,weak,no,yes,no,8.55701E+17
8.25E+17,no,no,no,no,no,8.24535E+17
7.92E+17,no,no,no,no,yes,7.92494E+17
8.08E+17,no,weak,no,no,no,8.07654E+17
8.23E+17,no,no,no,no,no,8.22884E+17
7.83E+17,no,no,no,no,yes,7.82936E+17
8.31E+17,no,weak,no,yes,no,8.3123E+17
8.35E+17,no,no,no,yes,no,8.35182E+17
8.10E+17,no,weak,no,no,yes,8.10037E+17
7.90E+17,no,no,no,no,yes,7.90166E+17
8.41E+17,no,no,no,no,no,8.40963E+17
7.99E+17,no,weak,no,no,yes,7.99136E+17
8.12E+17,no,no,no,no,no,8.12318E+17
8.28E+17,no,no,weak,yes,yes,8.27528E+17
8.37E+17,no,no,no,no,yes,8.36871E+17
8.45E+17,no,no,no,no,no,8.44524E+17
8.04E+17,no,weak,no,no,yes,8.03654E+17
8.25E+17,no,no,no,yes,no,8.24634E+17
7.89E+17,no,no,no,no,no,7.89398E+17
8.31E+17,no,no,no,no,yes,8.31263E+17
8.10E+17,no,weak,weak,no,yes,8.10103E+17
7.87E+17,no,no,no,no,yes,7.86523E+17
8.37E+17,no,weak,no,no,no,8.3686E+17
8.09E+17,no,weak,strong,yes,yes,8.09135E+17
8.52E+17,no,weak,no,no,yes,8.52455E+17
8.50E+17,no,no,weak,no,no,8.4992E+17
7.90E+17,no,no,no,no,no,7.89857E+17
8.46E+17,yes,strong,no,no,no,8.46043E+17
8.21E+17,no,no,no,no,no,8.21308E+17
8.37E+17,no,no,no,yes,no,8.37183E+17
8.25E+17,no,no,no,no,no,8.24997E+17
8.20E+17,no,no,weak,yes,yes,8.20402E+17
8.37E+17,no,weak,no,no,no,8.37383E+17
8.07E+17,no,weak,no,no,no,8.07392E+17
8.56E+17,no,no,no,no,no,8.55955E+17
8.38E+17,no,no,weak,no,no,8.38142E+17
8.50E+17,no,no,no,no,yes,8.49559E+17
8.55E+17,no,weak,weak,no,yes,8.55363E+17
8.41E+17,no,no,no,no,no,8.40988E+17
8.39E+17,no,weak,weak,no,yes,8.38762E+17
8.37E+17,no,no,no,no,no,8.37333E+17
8.46E+17,no,no,no,no,no,8.46264E+17
8.35E+17,no,weak,weak,no,yes,8.34795E+17
8.56E+17,no,no,no,no,no,8.5582E+17
7.83E+17,no,weak,weak,yes,yes,7.83078E+17
7.99E+17,no,no,no,no,yes,7.99496E+17
7.89E+17,no,no,no,no,no,7.89207E+17
8.09E+17,no,weak,no,no,yes,8.09091E+17
8.12E+17,yes,strong,weak,no,no,8.11954E+17
8.24E+17,no,no,no,no,no,8.23572E+17
8.32E+17,no,no,no,no,yes,8.31595E+17
8.50E+17,no,no,no,no,no,8.50025E+17
8.54E+17,no,no,no,no,yes,8.53859E+17
8.14E+17,no,weak,no,no,yes,8.14112E+17
8.35E+17,no,no,strong,no,no,8.35163E+17
8.01E+17,no,no,no,no,no,8.00768E+17
8.08E+17,no,no,no,no,no,8.07997E+17
8.35E+17,no,no,no,no,no,8.35206E+17
8.04E+17,no,no,no,no,yes,8.0443E+17
8.42E+17,no,weak,no,no,no,8.41941E+17
8.15E+17,no,no,no,no,no,8.14908E+17
8.04E+17,no,weak,strong,no,yes,8.03716E+17
8.18E+17,no,no,no,no,no,8.18038E+17
8.02E+17,no,weak,no,no,yes,8.01897E+17
8.37E+17,no,weak,no,no,no,8.37228E+17
8.17E+17,no,weak,no,no,yes,8.17296E+17
8.40E+17,no,no,weak,no,yes,8.39828E+17
8.27E+17,no,no,no,no,yes,8.26619E+17
8.34E+17,no,no,no,no,yes,8.33628E+17
8.41E+17,no,weak,no,no,yes,8.4143E+17
8.24E+17,no,no,no,no,no,8.23626E+17
8.10E+17,no,weak,weak,no,no,8.10157E+17
8.54E+17,no,weak,weak,yes,yes,8.54484E+17
8.37E+17,no,no,no,no,no,8.36966E+17
8.35E+17,no,no,no,no,yes,8.34551E+17
8.40E+17,no,weak,no,no,yes,8.40447E+17
8.24E+17,no,no,no,no,no,8.2367E+17
8.10E+17,no,no,no,yes,no,8.09702E+17
8.05E+17,no,no,no,no,no,8.04661E+17
8.49E+17,no,no,weak,yes,no,8.49029E+17
8.35E+17,no,no,no,no,no,8.34785E+17
7.84E+17,no,weak,no,no,yes,7.84481E+17
8.46E+17,no,no,no,no,no,8.46368E+17
8.08E+17,no,no,no,no,no,8.076E+17
8.25E+17,no,weak,no,no,yes,8.24748E+17
8.30E+17,no,no,no,no,yes,8.29596E+17
8.51E+17,no,no,no,no,no,8.50631E+17
8.17E+17,no,weak,weak,no,yes,8.17122E+17
8.39E+17,no,weak,no,no,yes,8.38843E+17
8.46E+17,no,no,no,no,no,8.46259E+17
8.14E+17,no,no,no,yes,yes,8.14084E+17
8.01E+17,no,no,no,yes,yes,8.0079E+17
8.36E+17,no,weak,no,no,yes,8.35817E+17
8.37E+17,no,no,no,no,no,8.36561E+17
8.26E+17,no,weak,weak,yes,yes,8.26203E+17
8.14E+17,no,weak,no,yes,yes,8.14412E+17
8.09E+17,no,weak,no,yes,yes,8.09487E+17
8.22E+17,no,strong,no,no,yes,8.22024E+17
8.35E+17,no,weak,no,no,yes,8.35193E+17
8.44E+17,no,no,no,no,no,8.4419E+17
7.90E+17,yes,strong,strong,no,no,7.89919E+17
8.42E+17,no,no,no,no,no,8.42064E+17
7.86E+17,yes,strong,strong,no,yes,7.86335E+17
8.57E+17,no,no,no,no,no,8.56836E+17
8.43E+17,no,no,no,yes,yes,8.43037E+17
8.10E+17,no,no,no,no,no,8.10101E+17
7.91E+17,no,weak,no,no,no,7.90618E+17
8.39E+17,no,no,no,no,no,8.39015E+17
7.99E+17,no,weak,strong,yes,no,7.99404E+17
8.28E+17,no,no,no,no,no,8.28319E+17
8.15E+17,no,no,no,no,no,8.15166E+17
8.36E+17,no,no,no,no,no,8.36199E+17
8.18E+17,no,no,no,no,no,8.1812E+17
8.12E+17,no,weak,no,no,yes,8.11597E+17
8.29E+17,no,weak,no,no,yes,8.29403E+17
8.16E+17,no,weak,weak,no,yes,8.16014E+17
8.41E+17,no,no,no,yes,no,8.40626E+17
8.35E+17,no,weak,no,yes,yes,8.35264E+17
8.52E+17,no,no,no,no,no,8.51798E+17
8.35E+17,no,weak,no,no,no,8.35235E+17
7.82E+17,no,weak,no,no,yes,7.82155E+17
8.44E+17,no,no,no,no,no,8.44094E+17
8.36E+17,no,weak,weak,yes,no,8.36328E+17
8.37E+17,no,no,no,no,yes,8.36933E+17
8.12E+17,no,no,no,no,no,8.1196E+17
8.41E+17,no,strong,no,yes,no,8.40547E+17
8.02E+17,no,no,no,no,no,8.01734E+17
8.44E+17,no,no,no,no,no,8.43798E+17
7.93E+17,no,no,no,no,yes,7.93399E+17
8.47E+17,no,weak,no,no,yes,8.46679E+17
8.10E+17,no,no,no,no,no,8.10251E+17
8.39E+17,no,weak,no,yes,no,8.39443E+17
8.00E+17,no,no,no,no,no,8.00362E+17
8.40E+17,no,no,no,no,no,8.40201E+17
8.50E+17,no,no,weak,yes,yes,8.49548E+17
8.24E+17,no,strong,no,no,yes,8.24195E+17
8.43E+17,yes,strong,weak,no,yes,8.43362E+17
8.35E+17,no,no,no,no,no,8.35298E+17
8.29E+17,no,no,no,no,yes,8.28654E+17
8.53E+17,no,weak,no,no,no,8.53247E+17
8.01E+17,no,no,no,yes,no,8.01197E+17
8.52E+17,no,weak,no,no,no,8.52074E+17
8.01E+17,no,no,no,no,no,8.00789E+17
8.41E+17,no,no,no,no,no,8.41245E+17
8.45E+17,no,weak,no,no,yes,8.4499E+17
8.08E+17,no,no,no,no,no,8.07574E+17
8.40E+17,no,no,no,no,no,8.39777E+17
8.38E+17,no,no,no,no,no,8.37636E+17
8.53E+17,no,weak,no,no,yes,8.52905E+17
8.49E+17,no,no,no,no,no,8.48919E+17
8.14E+17,no,no,no,no,no,8.13667E+17
8.00E+17,no,no,no,no,no,7.99832E+17
7.83E+17,yes,strong,weak,no,yes,7.82893E+17
7.88E+17,no,no,no,no,no,7.88025E+17
8.42E+17,no,weak,weak,no,yes,8.4236E+17
8.35E+17,no,weak,no,no,no,8.35194E+17
8.02E+17,yes,weak,weak,no,yes,8.02191E+17
8.08E+17,no,no,no,no,no,8.07568E+17
8.26E+17,no,no,weak,yes,yes,8.26208E+17
8.55E+17,no,weak,strong,yes,yes,8.54745E+17
8.50E+17,no,no,no,no,yes,8.49657E+17
8.29E+17,no,no,no,no,no,8.29338E+17
8.30E+17,no,no,weak,no,yes,8.29721E+17
8.13E+17,no,no,no,no,no,8.12551E+17
8.08E+17,no,no,no,no,no,8.07982E+17
8.33E+17,no,no,no,yes,no,8.3258E+17
8.44E+17,no,no,no,no,no,8.44172E+17
8.06E+17,no,no,no,no,no,8.06457E+17
8.43E+17,no,no,no,no,yes,8.4313E+17
8.36E+17,no,no,weak,no,no,8.35557E+17
8.20E+17,no,weak,weak,no,yes,8.20121E+17
8.45E+17,no,no,no,no,no,8.44852E+17
8.45E+17,no,weak,no,no,yes,8.44608E+17
7.91E+17,no,weak,no,yes,yes,7.91084E+17
8.36E+17,no,weak,weak,no,yes,8.36331E+17
8.46E+17,no,no,no,no,no,8.45562E+17
7.99E+17,no,weak,no,no,yes,7.99168E+17
8.41E+17,no,weak,no,no,no,8.41191E+17
8.08E+17,no,no,no,no,no,8.07671E+17
7.99E+17,no,no,no,yes,yes,7.9925E+17
8.40E+17,no,weak,no,no,yes,8.39989E+17
8.12E+17,no,weak,no,no,yes,8.11514E+17
8.00E+17,no,weak,no,yes,yes,8.00419E+17
8.00E+17,no,no,no,no,no,8.00382E+17
8.33E+17,no,no,no,no,no,8.33289E+17
8.29E+17,no,weak,strong,no,yes,8.29321E+17
8.50E+17,no,no,no,no,no,8.50001E+17
8.44E+17,no,weak,no,yes,yes,8.44269E+17
8.53E+17,no,weak,weak,no,yes,8.52595E+17
8.37E+17,no,no,no,no,no,8.36582E+17
8.24E+17,no,no,no,no,no,8.23932E+17
8.37E+17,no,no,no,no,no,8.37046E+17
8.37E+17,no,no,no,no,no,8.37373E+17
8.41E+17,no,no,no,no,no,8.41291E+17
8.35E+17,no,weak,no,no,yes,8.35216E+17
8.43E+17,no,weak,weak,no,yes,8.42745E+17
8.50E+17,no,no,no,no,no,8.49584E+17
8.24E+17,no,weak,no,no,yes,8.2378E+17
8.13E+17,no,no,no,no,yes,8.13354E+17
8.39E+17,no,weak,no,no,yes,8.38836E+17
8.12E+17,yes,strong,strong,no,yes,8.1196E+17
8.33E+17,no,no,no,no,no,8.33048E+17
8.12E+17,no,weak,weak,yes,yes,8.11834E+17
8.37E+17,no,no,no,yes,no,8.36867E+17
8.09E+17,no,weak,no,no,yes,8.09089E+17
8.35E+17,no,no,no,no,no,8.34671E+17
8.12E+17,no,no,no,no,no,8.11565E+17
8.43E+17,no,weak,no,no,yes,8.42773E+17
8.50E+17,no,no,no,no,no,8.49575E+17
8.35E+17,yes,weak,strong,no,no,8.3512E+17
7.86E+17,no,no,no,no,no,7.85908E+17
7.88E+17,no,weak,weak,yes,yes,7.87665E+17
8.41E+17,yes,strong,no,yes,yes,8.40882E+17
8.12E+17,yes,strong,no,no,no,8.1195E+17
8.50E+17,no,no,weak,yes,no,8.50067E+17
8.42E+17,no,weak,strong,no,yes,8.41721E+17
8.03E+17,no,no,no,no,yes,8.03222E+17
8.53E+17,no,no,no,no,no,8.52828E+17
8.50E+17,no,no,no,no,yes,8.49681E+17
8.39E+17,no,weak,no,no,yes,8.39464E+17
8.42E+17,no,no,no,no,no,8.41573E+17
8.36E+17,no,no,no,no,yes,8.36264E+17
8.25E+17,no,no,no,no,yes,8.24998E+17
8.10E+17,no,no,no,no,yes,8.10071E+17
8.43E+17,no,weak,no,no,yes,8.42508E+17
8.46E+17,no,no,no,no,yes,8.46479E+17
8.12E+17,no,no,no,no,no,8.12318E+17
8.41E+17,no,no,no,no,yes,8.40601E+17
8.09E+17,no,no,no,no,no,8.08665E+17
8.51E+17,no,no,no,no,no,8.50735E+17
8.09E+17,yes,strong,no,yes,no,8.09127E+17
8.40E+17,no,no,no,no,no,8.39526E+17
8.35E+17,no,no,no,no,no,8.35105E+17
7.92E+17,no,no,no,no,no,7.924E+17
8.28E+17,no,no,no,no,yes,8.27823E+17
8.07E+17,no,no,no,no,no,8.06634E+17
8.48E+17,no,no,no,no,no,8.47793E+17
8.25E+17,no,no,weak,no,no,8.24678E+17
8.26E+17,no,no,no,no,yes,8.26435E+17
8.33E+17,no,weak,weak,no,yes,8.33428E+17
7.84E+17,no,no,no,no,no,7.84376E+17
8.42E+17,no,no,no,yes,no,8.42463E+17
8.04E+17,no,no,no,no,yes,8.03585E+17
8.49E+17,no,no,no,no,yes,8.48815E+17
8.35E+17,no,weak,weak,yes,no,8.35113E+17
7.85E+17,no,weak,weak,yes,yes,7.85091E+17
8.13E+17,no,weak,no,no,no,8.12876E+17
8.47E+17,no,weak,no,no,yes,8.47158E+17
7.82E+17,no,weak,weak,no,no,7.82281E+17
7.88E+17,no,no,no,no,yes,7.88008E+17
8.43E+17,no,no,weak,yes,yes,8.42765E+17
8.37E+17,no,weak,no,no,no,8.37371E+17
8.25E+17,yes,weak,strong,yes,yes,8.25289E+17
8.43E+17,no,no,no,no,no,8.43103E+17
8.34E+17,no,no,no,yes,no,8.34443E+17
8.40E+17,no,strong,no,yes,no,8.40079E+17
8.36E+17,no,no,no,no,no,8.35916E+17
8.43E+17,no,no,no,no,yes,8.42864E+17
8.51E+17,no,no,no,no,no,8.51457E+17
8.01E+17,no,no,no,yes,yes,8.01475E+17
8.17E+17,no,no,no,no,no,8.1697E+17
8.08E+17,no,no,no,no,no,8.08037E+17
8.36E+17,no,no,no,no,no,8.35578E+17
8.55E+17,no,weak,weak,no,yes,8.54642E+17
8.35E+17,no,no,no,yes,no,8.35493E+17
8.46E+17,no,no,no,no,no,8.46348E+17
8.51E+17,no,weak,strong,yes,yes,8.5065E+17
8.48E+17,no,weak,no,no,no,8.47705E+17
8.38E+17,no,no,no,no,yes,8.38019E+17
8.03E+17,no,no,no,yes,no,8.03279E+17
8.27E+17,no,no,no,no,yes,8.26886E+17
8.25E+17,no,no,no,no,no,8.24684E+17
8.47E+17,no,no,no,no,yes,8.47414E+17
8.12E+17,no,weak,strong,yes,yes,8.11691E+17
8.46E+17,no,no,no,no,no,8.46351E+17
8.38E+17,no,no,no,yes,yes,8.38402E+17
8.50E+17,no,no,no,no,no,8.49631E+17
8.35E+17,no,no,no,no,no,8.35057E+17
7.91E+17,no,no,no,no,yes,7.90545E+17
8.35E+17,no,no,strong,no,no,8.34911E+17
8.24E+17,no,weak,no,no,no,8.23529E+17
8.13E+17,yes,strong,strong,no,yes,8.13116E+17
7.84E+17,no,no,no,yes,yes,7.83836E+17
8.40E+17,no,weak,no,no,yes,8.40448E+17
8.08E+17,no,no,no,no,no,8.08004E+17
8.37E+17,no,no,no,no,no,8.36576E+17
8.43E+17,no,strong,no,no,yes,8.43135E+17
8.44E+17,no,no,no,no,no,8.44436E+17
7.92E+17,no,weak,no,yes,no,7.91933E+17
8.42E+17,no,no,no,no,no,8.41706E+17
8.39E+17,no,weak,no,no,no,8.39481E+17
8.01E+17,no,weak,no,no,yes,8.00786E+17
8.46E+17,no,weak,strong,yes,yes,8.46323E+17
8.25E+17,yes,strong,no,no,no,8.24704E+17
8.35E+17,no,no,strong,no,yes,8.35181E+17
7.91E+17,no,no,no,no,no,7.90789E+17
8.12E+17,no,weak,no,no,no,8.11524E+17
8.36E+17,no,no,no,no,no,8.3613E+17
8.23E+17,no,no,no,no,yes,8.22775E+17
8.41E+17,no,weak,no,no,no,8.40912E+17
8.25E+17,no,no,no,no,no,8.24621E+17
8.36E+17,no,no,no,yes,no,8.36328E+17
8.42E+17,no,strong,no,no,no,8.42015E+17
8.50E+17,no,no,no,no,no,8.49575E+17
8.40E+17,no,weak,weak,no,no,8.39538E+17
8.44E+17,no,no,no,no,no,8.43598E+17
8.18E+17,no,no,no,no,no,8.18448E+17
8.06E+17,no,weak,weak,no,yes,8.06373E+17
8.52E+17,no,weak,weak,no,no,8.52449E+17
8.33E+17,no,no,no,no,no,8.33009E+17
8.37E+17,no,no,no,no,no,8.37015E+17
8.09E+17,no,no,weak,no,yes,8.0883E+17
8.35E+17,no,no,no,no,no,8.35241E+17
8.08E+17,no,no,no,no,no,8.07647E+17
8.06E+17,no,no,no,no,no,8.06474E+17
8.45E+17,no,no,no,no,no,8.4465E+17
8.24E+17,no,weak,weak,no,yes,8.23985E+17
8.35E+17,no,weak,no,no,no,8.35113E+17
8.36E+17,no,weak,no,no,yes,8.3555E+17
8.16E+17,no,no,no,no,no,8.16207E+17
8.56E+17,no,no,weak,yes,no,8.55802E+17
8.13E+17,no,weak,no,no,yes,8.13356E+17
7.83E+17,no,no,no,no,yes,7.82581E+17
8.40E+17,no,no,no,no,no,8.40257E+17
8.08E+17,no,no,no,no,no,8.07605E+17
8.42E+17,no,no,no,no,yes,8.41582E+17
8.25E+17,yes,strong,no,yes,no,8.25389E+17
8.36E+17,no,no,no,yes,no,8.35854E+17
8.06E+17,no,no,no,no,no,8.05782E+17
8.01E+17,no,weak,no,no,yes,8.00792E+17
8.56E+17,no,weak,no,no,yes,8.56053E+17
8.09E+17,no,no,no,no,no,8.09425E+17
8.26E+17,no,no,weak,no,no,8.262E+17
8.42E+17,no,no,no,no,no,8.41696E+17
8.53E+17,no,weak,strong,no,yes,8.53267E+17
8.44E+17,no,weak,no,yes,yes,8.44494E+17
8.06E+17,no,no,strong,no,no,8.0582E+17
8.40E+17,no,weak,no,no,no,8.40491E+17
8.35E+17,no,weak,weak,no,yes,8.35434E+17
8.10E+17,no,no,no,no,yes,8.1021E+17
8.31E+17,no,no,no,no,no,8.3143E+17
7.84E+17,no,weak,no,no,yes,7.8446E+17
8.32E+17,no,no,no,no,no,8.32184E+17
8.35E+17,no,no,no,no,no,8.35434E+17
8.49E+17,no,weak,no,no,no,8.48565E+17
8.02E+17,no,weak,strong,no,yes,8.019E+17
8.45E+17,no,weak,no,no,no,8.45309E+17
8.35E+17,no,no,no,no,no,8.35397E+17
8.12E+17,no,weak,no,no,no,8.11581E+17
8.08E+17,no,weak,weak,yes,yes,8.07727E+17
8.31E+17,no,no,no,yes,yes,8.31229E+17
8.49E+17,no,no,no,no,yes,8.49213E+17
8.33E+17,no,weak,strong,no,yes,8.32702E+17
8.26E+17,yes,strong,strong,no,yes,8.25623E+17
8.08E+17,yes,strong,no,no,no,8.08377E+17
7.92E+17,no,no,no,no,no,7.91693E+17
7.87E+17,no,no,no,no,no,7.87336E+17
8.16E+17,no,weak,no,no,no,8.16342E+17
7.85E+17,no,no,no,no,no,7.85426E+17
7.83E+17,no,no,no,no,no,7.82867E+17
8.34E+17,no,no,no,no,no,8.34385E+17
8.50E+17,no,no,no,no,no,8.49562E+17
8.54E+17,no,no,strong,no,no,8.54365E+17
8.31E+17,no,no,no,no,no,8.30732E+17
7.84E+17,no,no,no,yes,no,7.83723E+17
8.11E+17,no,no,no,no,yes,8.11152E+17
8.41E+17,no,no,no,yes,yes,8.40882E+17
8.52E+17,no,no,weak,no,yes,8.52271E+17
8.40E+17,no,no,no,no,no,8.39539E+17
7.90E+17,no,no,no,no,no,7.8985E+17
8.53E+17,no,weak,no,no,yes,8.5251E+17
7.87E+17,no,weak,no,yes,yes,7.86933E+17
8.56E+17,no,no,no,no,no,8.56135E+17
8.02E+17,no,weak,no,no,yes,8.01874E+17
8.06E+17,no,strong,no,no,yes,8.05872E+17
8.19E+17,no,no,no,no,no,8.18737E+17
7.88E+17,no,no,no,no,yes,7.88285E+17
8.41E+17,no,no,no,no,no,8.41204E+17
8.38E+17,no,no,no,no,no,8.38338E+17
8.11E+17,no,no,no,no,no,8.10981E+17
8.15E+17,no,no,no,no,no,8.15146E+17
8.18E+17,no,weak,no,yes,no,8.18089E+17
8.44E+17,no,weak,no,no,no,8.44127E+17
7.99E+17,no,weak,no,no,yes,7.99209E+17
