text,hate speech
"A mulher - é o anjo e o diabo num só corpo.""
 ",0.0
"Mulher: a mais nua das carnes vivas e aquela cujo brilho é o mais suave.""  ",1.0
"Deus criou a mulher de uma costela, de um osso torto. Se procurares endireitá-la, quebrará. Tenham pois paciência c elas.""  ",1.0
"As mulheres estão descobrindo que mulher é bom - coisa que os homens já sabem há séculos.""   ",1.0
"Cem homens podem formar um acampamento, mas é preciso uma mulher para se fazer um lar.""  ",1.0
"A mulher deve ser lentamente decifrada, como o enigma que é: encanto a encanto.""  ",1.0
"Uma mulher nua seria menos perigosa q é uma saia habilmente exibida, q cobre tudo e, ao mesmo tempo, deixa tudo à vista.""  ",1.0
"Mulher nova, bonita e carinhosa
Faz o homem gemer sem sentir dor..""  ",1.0
"Q bom, linda, sou nova por aqui! Bem vinda! RT  Taí, curti ->    ;)",0.0
" Dê mais valor aos sentimentos, porque o dinheiro um dia acaba e a maquiagem sai com água.",0.0
"Uma   acredita no amor, mas não vira refém dele.",1.0
"Uma mulher de verdade é bem sucedida, independente. Mas se não for - ainda, vai lutar até o fim por si mesma!",0.0
" Aonde está o meu coração, ali estará o meu tesouro.",0.0
Uma   pode usar silicone. Mas usará seu cérebro em primeiro lugar.,1.0
"Uma   prefere amor, tesão, envolvimento a preconceitos.",1.0
"...Aliás, uma   se despe de qualquer preconceito. E vive!",0.0
Bem vindos esses novos lindos da minha TL!    Kisses de verdade!,0.0
"  Doces ou travessuras? "" Os dois! Não necessariamente nessa órdem rs... ;)",0.0
"Estive pensando... Uma   é íntegra. Com seus sentimentos, consigo, com os outros. Essa é sua essência!",0.0
"Uma   não sente inveja: É segura de suas qualidades e capacidades, sem menosprezar as dos outros.",1.0
Uma   dá valor às mais belas qualidades dos seres humanos. E dá valor aos amigos verdadeiros.,1.0
"Uma   se cuida. Quer estar linda, gostosa, apetitosa e, principalmente, inteligente. Mas, para ela mesma, em 1º lugar.",1.0
"Uma   é curiosa, bem informada, gosta de conhecer o novo...",1.0
Uma   dá valor à beleza. Mas sua maior preocupação é o conteúdo. E ela o tem. E encanta por isso.,1.0
"Uma   é boa de cama, gosta de seduzir, de ser seduzida. Gosta de provocar. E não tem frescurinhas.",1.0
"Uma   gosta de agradar e dar carinho ao parceiro, mas não faz NADA  apenas pelo outro, ou que a desagrade.",1.0
"Uma   não é adepta a joguinhos infantis. É sincera, fala o que pensa e o que sente.",1.0
 Só eu acho (muito) esquisito essas mulheres todas artificiais que falam gemendo pelo nariz?  ,1.0
 <=== Essa guria me parece mto  ,0.0
  Ainda tem uma espécie viva: Oscar Niemeyerssauro,0.0
 sai do facebook vc morreu,0.0
mais preguiça que o cara que desenhou a bandeira da Líbia,0.0
me explica por que vocês ficam no computador com essa criança de olho arregalado aí atrás,0.0
imagina uma caixinha de musica começa a tocar agora ai no escuro,0.0
bom galera vou dormir pq ao contrário da hebe eu acordo cedo amanhã. fui,0.0
HOJE EU VO CHUTAR O BALDE MAS FICA AI PQ QUERO ACERTA SUA CARA,0.0
mulheres por favor PAREM de raspar a cabeça dos lados fica parecendo que vcs tem câncer pela metade,1.0
imagina se você cutucar a pessoa no facebook só que ela tem hanseníase e não sente,0.0
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando, acho que caiu a empadinha dela",1.0
"Menina praplégica c tá querendo o que? - eu quero mexer, eu quero mexer! ",0.0
até meu tamagoshi eu decepcionei deixei morrer de fome então não esperem muito de mim,0.0
to com tanta fome que na minha mente toca we are the world enquanto imagino o helicóptero da onu jogando uma cesta básica pra mim,0.0
"deve ser foda namorar uma evangélica, vc manda um sms todo fofo dizendo ""Advinha quem te ama?"" e ela responde ""Jesus Cristo",0.0
 configurações > desativar minha conta,0.0
quando você tenta dormir todos os pensamentos que não teve ou evitou ter durante o dia inteiro surgem dançando gangnam style no seu cérebro,0.0
"Minha mae me proibiu de andar com meus amigos que usam drogas, agora vou vender pra quem???",0.0
apagão no nordeste e só agora fui descobrir que lá tinha energia elétrica kkkkk,0.0
  sorria tu ta sendo printado babaca!,0.0
indo dormir de luz acesa em homenagem ao nordeste,1.0
03 da manhã e nordestino vim apelar com piada de apagão... hahaha aproveita que ta sem luz e vai dormir...,0.0
veio uma chuva de tweets aqui me chingando pelas piadas do apagão no nordeste. algum de vcs achou a piada tão preconceituosa assim?,0.0
vou ler a opinião de vcs... eu não achei nada demais a piada pras pessoas se revoltarem tanto... mas dependendo da opinião de vcs eu apago,0.0
"uma chuva de tweets me xingando tiveram origem do site diario do nordeste, da globo. ",0.0
"  Basicamente as pessoas dão risada dos outros, mas quando é com eles todo mundo fica bravo.",0.0
  jornal esse que é feito com folha de bananeira,0.0
"  meu deus, sou do nordeste e nem me esquento pq eu sei que é humor",0.0
"  Não apague não, sou do nordeste e levo sempre na brincadeira, não vejo motivo nenhum pra tanta revolta !",1.0
 acho que vamos parar na mesma cela... hahuauha ,0.0
" O q falta para o povo nordestino derrubar a família Sarney do maranhão não é a corrupção, mas sim uma piada sobre o no ...",0.0
to começando a acreditar que jesus foi crucificado por ter feito uma piada do nordeste,1.0
 Amo/sou  e a revolta dos ofendidinhos com suas piadas,0.0
" de jeito nenhum... só que nesse caso como mta gnt veio de mimimi pra cima, quis saber se era so eu q n tava achando nada d+",0.0
mãe to na globo ,0.0
PRECONCEITO NA WEB!!!! kkkkkkkkk ,0.0
  seria mais preconceituoso se ele dissesse que as loiras são nordestinas.,0.0
"A partir do momento q vc ri d piada d loira, português, gaucho vc perde o direito d se ofender c qualqer outro tipo de piada! Danilo Gentili",0.0
"com essa frase que eu encerro o assunto do nordeste. está me dando sede, vou ali beber uma agua mineral",0.0
GENTE QUE ACREDITA EM DUENDES KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK VOCÊS SÃO MTO TROUXAS DUENDES MENTEM MUITO,0.0
hitler ligou  o forno pqp,0.0
o lula nunca acertou a nota azul do guitar hero,0.0
meu chinelo arrebentou amanhã tenho que sair pra comprar prego,0.0
SE O FURACÃO SANDY TÁ ASSIM IMAGINA O FURACÃO PRETA GIL? DEVE TER SIDO ESSE QUE DIZIMOU OS DINOSSAUROS.,0.0
o dia é das bruxas mas a noite é dos solteiros,0.0
morrendo com os memes da Nana Gouvêa uhahuahuahuahua ,0.0
Os memes da Nana Gouvêa tão me divertindo muito kkkkkkkk ,0.0
[ENEM] Questão 1: OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO ( ) SOMETIMES ( ) VIDA DE GADO ( ) ANA JULIA ( ) PA GANGNAM STYLE,0.0
a natureza é mesmo perfeita... olha esses filhotes nascendo *___* quantos RTs essa mamãe merece hein? ,0.0
"acho que meu sono resolveu desaparecer junto com o meu dinheiro, espero um dia tê-los de volta",0.0
"Se você assistir Titanic ao contrário, verá a história de um submarino que resgata as pessoas do mar e as coloca em uma festa.",0.0
PROCURO: uma criança que aguente trabalhar 12h/dia dentes fortes e q nao coma muito,0.0
PS: TROCO POR UM CRENTE! PAGO A DIFERENÇA!!!!,0.0
E O VENCEDOR É ....... ,0.0
 virou fiscal de piada agora? manda a multa la pra casa,0.0
a mina é tão gorda quem nem a indireta que mandei pra ela serviu,1.0
SERA QUE EU TENHO ALZHEIMER E NAO LEMBRO???,0.0
sorte de hoje: você não chama ricarda,0.0
ELIZA SAMUDIO PODE SAIR VC GANHOU O PIQUE ESCONDE,0.0
"No Iraque, ""Call of Duty"" é conhecido como ""The Sims",0.0
tão lésbica que jogava campo minado só pra pegar as mina,0.0
quando alguém te chamar de gordo não ligue você é maior que tudo isso,1.0
ATENÇÃO: Todos os preços inacreditavelmente pela metade do dobro.    ,0.0
hj comprei um negro baratin graças ao  ,0.0
unico que saiu ganhando na   hauhauha ,0.0
"FUI DIGITAR PALMEIRAS NO GOOGLE, O GOOGLE CAIU.",0.0
A TIM COMPROU O GOOGLE,0.0
"Fuleco é nome de traficante. Tipo ""Jair Cláudio da Rocha Maciel, o Fuleco",0.0
verdade q em manaus tem uma lei que se vc fizer 18 anos e não souber caçar javali vc vai preso?,0.0
.@pedromarini acho que tô com alzheimer porque n me lembro de ter pedido sua opinião,0.0
sorte eterna: vc não chama ariadna,0.0
PRECISA-SE URGENTE de um serial killer de cantores sertanejos,0.0
 toda a sociedade só tem a ganhar com isso,0.0
tava arrumando meu quarto achei o corpo da eliza samudio,0.0
agora é oficial: os dinossauros estão extintos,0.0
será quem que achou as horcruxes do Niemeyer???,0.0
"se tem uma coisa que eu odeio começa com ""PRE"" e termina com ""TO"" isso mesmo preconceito",1.0
O FACEBOOK CAIU VAMO VOLTAR PRO ORKUT GALERAAA,0.0
"O Facebook caiu justo agora que eu ia compartilhar aquela imagem pra doar 0,056442 centavos pra um coral de crianças mudas sem cabelo",0.0
GENTE ME ADD AI ,0.0
NA ÁFRICA GATO PRETO É CONHECIDO APENAS COMO GATO,0.0
vcs acham msm que jesus vai deixar o mundo acabar faltando 4 dias pro niver dele? kkkkkkkkkkkkkkkkkkkk,0.0
acho que a Simone depende mais do natal pra sobreviver que o Papai Noel,0.0
ESSE CARA SOU EU ,0.0
dizem que o ingresso pra balada em manaus é uma galinha,0.0
dizem q em manaus quando a pessoa perde o onibus ela ñ fica esperando o proximo ela vai se pendurando nas arvore escalando cipó,0.0
chega de anfolow galere!!! uhahuahua ,0.0
é tanto calor que to começando a gostar de quem fala cuspindo,0.0
Ai meu deus como é bom ser vida loka,0.0
nao tava entrando no twitter pq eu estava perdendo tempo vivendo  ,0.0
"imagina tão mostrando a família do cara no bbb dai a mãe dele ta com um cartaz ""seu pai morreu semana passada :(",0.0
dessa vez sem piadas de humor negro com Santa Maria - RS.,0.0
"e tem nordestino e manaura achando ruim das piadinhas regionais... vcs sempre serão zuados, eu msm me certificarei disso. acostumem-se",1.0
   É pra estimular a compra de carros elétricos no Brasil. Bjs,0.0
vo montar uma lanchonete na arena do gremio que vai se chamar avalanches,0.0
  tem que ter sanduíche prensado uhauhahauauuhahu,0.0
"vc chega na casa de alguém ""pode entrar a casa é sua"" vc responde ""então sai daqui n quero visitas agora"" e fecha a porta na cara da pessoa",0.0
huahuahuahuau to rindo mto disso ,0.0
  está de volta com uma edição que ninguem pode perder. Quem quer trolar o pastor + ladrão do Brasil? ,0.0
" . Vamos tirar a página do Silas Mala Cheia do Facebook? Se e minha sai, a dele tb vai sair. ",0.0
Passo 1 - Denuncie a pagina do Silas no Facebook. 2- Mande uma msg pro  avisando-o. 3- use a hashtag  ,0.0
  ai denunciei essa porra mercado da fé fora daquii hahahah,0.0
  Denunciei !   haha,0.0
Denunciem o Mala Cheia  -> link direto pra página do facebook dele -> ,0.0
 tem o passo a passo aqui: ,0.0
Passo a passo de como denunciar o Facebook do pastor MalaCheia...  kkkk ele vai ficar muito puto mas quem liga?,0.0
Ansioso para ver a página do Facebook do  fora do ar!!! Ajude com sua denuncia. ,0.0
" uma coisa é rir e fazer piada, outra coisa é usar da fé pra manipular a opinião dos fiéis e ganhar $. se toca loira burra",1.0
Sr.  gostaria q lesse minha humilde e desesperada carta.  n quero ir pro inferno! q faço c meus escravos?,0.0
Otimistas são pessoas mal informadas.,0.0
me tirem daqui ,0.0
é tanta caloura sapatão que vai ter apresentações de voz e violão na cantina durante os intervalos,1.0
o pior cego é aquele que não pode escutar,0.0
já pensou que maneiro num enterro assim que fechar o caixão alguém tocar a música de encerramento do windows,0.0
"vcs sabem como minhas irmãs fazem para saber q estão grávidas? enfiam uma banana na xana, se voltar mordida é porque estão.",0.0
hehe não pode ,0.0
"MINHA MÃE DISSE ""VOCÊ É UM FILHO DA PUTA"" KKKKKKKKKKKKK COMECEI A RIR NA CARA DELA AI ELA VIROU E DISSE ""TA RINDO DO QUE ÓRFÃO?",0.0
"qnd vi o flamengo sem goleiro logo pensei ""putz prenderam o felipe também""      ",0.0
"BEM MORTO! KKKK RT  Hugo Chávez 'está bem', diz presidente do Equador",0.0
parabens hugo chavez pela sua morte,0.0
ouvi dizer que o Chorão saiu do Charlie Brown Jr e entrou no Sepultura é vdd? =D vai na fé brodi!,0.0
e eu odeio gente chique   ,0.0
pra quem acha que sou um fdp... fdp é isso ->   hahahahaha,0.0
"hj eu vi uma gorda tirar as havaianas pra pesar na farmácia e entendi o significado da palavra ""esperança",1.0
".... ela é top, capa de revista ",0.0
galera eu notei que muitos donos de labradores acabam ficando cegos. NÃO COMPREM MAIS LABRADORES GENTE!!!,1.0
Publicitária é pega fumando maconha e diz estar soltando a fumaça do conclave HAHUA     ,0.0
LUAN SANTANA É ELEITO O NOVO PAPA       ,0.0
to começando a achar que a minha vida tá assim por causa daquelas correntes do orkut que eu não repassei,0.0
não foi dessa vez     ,0.0
Pedo Folia 2013 EU FUI! ,0.0
olha o Bruno mesmo sem jogar está mostrando que é o melhor goleiro em pegar penalidades máximas,0.0
1 dúvida: quem tem preguiça vai pro inferno ou eles buscam em casa?,0.0
"Pegar um táxi e, depois de um tempo em silêncio, dizer para o taxista: ""foi aqui nesse cruzamento que eu morri atropelado"".",0.0
quem foi adobe hitler??? kkkkkkkkk ,0.0
"assaltaram o mercadinho, encontre o culpado: ",0.0
-Mãe me da um biscoito? -Pegue você mesmo meu filho. -Mas eu não tenho braços!! -Sem braços sem biscoito!,1.0
SEPARADOS POR 20 REAIS ,0.0
Hitler está no campo de concentração e vê uma crianca toda feliz - Pq esta tao feliz? - Amanha faço 6 anos. -Ehehe... não faz não!!,0.0
se eu fosse eliminado do bbb antes de sair eu fazia cocô no meio da sala,0.0
Pior que Ades só Aids,0.0
não gostaria de entrar e tomar um copo de ades maçã?,0.0
  Mas não seria muito incômodo?,0.0
Ades patrocina nova versão da Branca de Neve ,0.0
 seja bem vindo,0.0
acho que o cara da redação do Enem deveria perder pontos pq não ficou claro o sabor do miojo,0.0
mas é claro q esquento... *____* ,0.0
galera p comemorar o Dia Internacional da Síndrome de Down meu priminho vai mandar um recado pra vcs no proximo tweet *__*,0.0
meu cabelo deve ter pertencido ao cu de alguem na outra encarnação,0.0
"galera vamos ajudar o léo ta perdido até hoje, ninguém o viu por ai??    :( ",0.0
"bom, vou dormir pq ao contrário do chorão eu acordo cedo amanha... FUI",0.0
"eu queria namorar uma sem teto, aí eu perguntaria ""NA SUA CASA OU NA MINHA?"" ai a gente ia rir e rir e rir e beber pinga de R$0,50",1.0
eu devo ter jogado um angry birds na cruz pra merecer isso,0.0
 deu a mesma coisa... abre outra aba de busca... faço a busca mas n vejo nenhum preço de promoção...,0.0
"ainda que eu falasse a lingua dos homens e dos anjos, usaria ambas pra denegrir sua imagem",0.0
espero que no fim da vida tenha uns brindes pra quem não se matou,0.0
"oi lembra de mim?"" ""eu nao lembro nem o que eu comi ontem rsrs"" ""voce me comeu ontem",0.0
como é bom achar dinheiro no bolso (dos otros),0.0
"Ja pensou se o Bial falasse ""Vem da o cu aqui fora Nasser""  ",0.0
16 novos djs na área galere  ,0.0
so vagaba no twitter essa hora,0.0
sorte de hoje: vc não é a Joelma,0.0
esse galo ta tocando o terror no independência...   joga o inFeliciano e o Malacheia la dentro quem sabe n morre tb?,0.0
eis aqui a pessoa mais FEIA do facebook PQP ,0.0
"Sacanagem é chegar no orfanato cantando: UUHH PAPAI CHEGOU, UUHH UUHH PAPAI CHEGOU",0.0
a maioria das pessoas só estão vivas porque é ilegal atirar nelas,0.0
status: desesperado tentando achar ingresso do rock in rio.. absurdo n ter cota p negros,0.0
achei essa pagina ,0.0
TROCO 2 TOMATES POR UM INGRESSO DO ROCK IN RIO.,0.0
é... não deu ,0.0
sera que o povo do meu serviço vai notar se eu levar um colchão amanha,0.0
a sapa dessa cidade sou eu,1.0
era obvio que o estadio do palmeiras tambem ia cair,0.0
 chegando em boston =),0.0
"Lligação prum gordo: ""E AE GORDO, BORA ALMOÇA??"" ""BORA, DEIXA EU SÓ TERMINA DE ALMOÇA AQUI",1.0
perguntei uma surda se ela gostava de ouvir musica meu deus como sou burro kkkkkkkkkkkkkk qm nao gosta de ouvir musica,1.0
"Voltei do hospital agora, fui ver um tio que tá gay. Ele tá melhor, já tá pegando nos peito da enfermeira",1.0
Parabéns ae Gabriel vc merece demais até chorei aq ,0.0
"assim vc mata o papai, a mamae, a titia e a vovó   ",0.0
Dica do dia! ,0.0
a maior diferença entre os criminosos e as outras pessoas é que os criminosos são estúpidos o suficiente para serem pegos,0.0
"sabe aquelas correntes tipo""quanto + like mais ajudaremos as filipinas com o tufão""? poise! 1º lote de likes entregue ",0.0
só falta o roberto carlos morrer agora e não ter como acabar o ano e a gente fica preso em 2013,0.0
Mais deprimido que a Grazi Massafera assistindo Amores Roubados,0.0
Afff... N te dou mais nada ,0.0
se a menina chama rayane quando faz 15 anos automaticamente fica grávida,1.0
PASSEIII EM MANAUSSS!!!!!!! OBRIGADO MEU DEUS! ,0.0
Seria uma pena ,0.0
Fiquei sem internet ontem o dia inteiro e até descobri q tem um pessoal aqui em casa até sentei com eles na mesa acho q é minha família,0.0
