text,hate speech
"TengomuyclaroqelPerúesunpaísbenevolenteyapacible.Sabemosqaceptamosydebuenaganaayudar.Sabemossolidarizarnos.Tambiéntengoclaro,qsomosunpaísenpañales,qnoestamospreparadospararecibiramásinmigrantesqhuyensinsustentoporhabervotadomal.",0
CampodeRefugiadosenESPAÑA🇪🇸QgobiernotendráLosSantosCohonesdeponerfinSÍoSÍaestedespropósito?,1
JuezreafirmaordenaTrumpdereactivarelprogramaDACAparajóvenesindocumentados.AgendaPública,0
"Todoslospueblos!TODOS!!TienenDchoalaLIBREDETERMINACIÓN!Queaestasalturas,tengaqueaguantaraunChilenoindocumentadoque,viniendodedondeviene,pretendenegarmemilegítimoDchoalaLIBREDETERMINACIÓN,eselACABOSE!Elcolonialismodeproximidadtbseacaba",1
"ALLANARONlaoficinadeThomas(exdeEBY)enlapropiaCentral!AnuestraCGR,nuncadejaronentrarporqueesbilateral.YacyretaSeEntregósinverpapelesyahorasedestapóescándalodecorrupción.VanaseguirigualconesteFATOFEROZy?",0
felizcumpleañosfranchutemoracrema️️️️️,0
señorpresidentemerobaronlostaponesdemiauto.Alasafuerasdesuburbanodelechería.Lleguéentre9:30pmyhabíacombisyelindocumentadodelabiosprominentes.Elcualyahevistocomorobaautopartesylaspatrullasnohacennada.Hoymetocóamí,1
"Túloloúnicoquetemerecesesloquecomes,putabafofia,aparteigualtambiéndosostias,aversiespabilas.",0
UnGuardiaCivilasumiráelmandoúnicodelainmigración,0
Comoescueceperro.VeteachuparlaaArturMásoatuPutamadreyaycallate.,0
CuandoAlbioldejelapolíticalepuedencontratarcomodirectordeOkdiarioporquelodeinventarsecosasydifamarseledadeputamadre.,0
"Odiameperoalmirarteaunespejorecuerda:yosoyagilyatractivo,túeresunaputacerdaYesquetienestantatonteriaytienestantamaldad,queenalgunsitiodetucuerposetienequeacumular",1
AñoNuevoEnCombatezorracallateeedd,1
Pelotudadeberiarjuzgartexabandonondepersona.Hijadeputanomerecestenerhijos.Ojalasigassiendounagordapedorra,1
Elgüerodefiestajajajaelproblemanofueanimarlosinodespuéscalmarlo,0
"ESTOYENAMORADADECOMOSUENALAVOZDECAMILAENCROWN,ESTAMUJERESARTELAPUTAMADRE",0
"arabeesunretemonpapichampyeckolarompen,yolesretumbolasnalgasalotwerklocolosamo",0
DEJADETUITEARHIJADEPUTAESCUCHALOSARGUMENTOSQUELUEGOTEVASAQUEDARCALLADAFUJIMIERDADELCARAJO,1
"losvideosnoacreditanmucho,peroloquenomeconvenceeseldatodelacosadorconacento""""peruano"""".Meparecexenofoboyracista.Aqueaportaalacausaesedatosinoaestigmatizaralosinmigrantes",0
Ytueresmiesposavealacocinazorra>:v,1
"mepuseunvestidoconescoteymimamadizqueprecisohoyledaporvestirsecomozorrajajsjajstanlindaella,comosiempre",1
"La""""marchanegra""""aceleraelpaso:másde40.000subsaharianosesperanenMarruecosparaentrarilegalmenteenEspaña¡¡OkupaMonclovita,...¿Yatienespensadodondecobijaratodaestagente...?PreparabarracasenMoncloa,creoquehayterreno...!!",1
ajsjsjdksmimamámevinoaenseñarsudelineadoryyoqueperraqueperraqueperramiamigayseENOJÓwtfgabrielaesbuenplan,1
"Sololosputoschairosignorantesylossudacasresentidospuedenidolatraraunpersonajetandeleznable.""""EzelinperioyankikiereelpetroliodeVenezuela",1
"MihermanaestáescuchandolaputaBSOdeGuardianesdelaGalaxia,cuandovenceStarLordaRonan.LAESTOYENSEÑANDOBIEN.",0
PorviolaciónyAcososexual,0
"Putaelweonhinchapelotas...Criticasaporsuprograma,perotuerespanelistaenPrimerPlano...ENPRIMERPLANOPOWEEEOON!!!...Chanta!",0
Porquenotienelamenorempatíaconvíctimasdeacosonideviolaciónyporquedefiendeunderechoautoinventadodelhombredehacerconlasmujeresloquelesdélagana.,0
Teamamospinchegüerodemierda!,1
"¿Cómo?¿llorándole?¿intentandohacerleunchantajeemocional?¡soytuhermanomayorasíquecállatelaputabocayobedece!-ups,seleescapó-",0
Mamipusounaemisoraconcanciónárabeysientoqueencualquiermomentovamosaexplotar.,1
Perocállatehijodeputadebedepaliarmásquevosel,0
"-Lehecompradouncollaramiesposa.+Coño,puesyotodavíalatengosuelta.",1
Lasypuedenser.LascifrasdemuestranlaenormevulnerabilidaddeNNAaldesplazamientoforzado,0
Acáescomoquevasalclubatomaralgoysiositenesquecruzarasudacaparaquétalestá‍️,0
arabeesuntemaikenamigosnoveolahoradeqlopasenenblv,0
"REENCUENTROLAPUTAMADRE,DISFRUTALOMUCHO,LOREMERECESAMIGA",0
Osacordaisdecuandodecianlosdellacitoquepreferianinmigrantessubsaharianosantesqueespañoles?Puesaladeseoconcedido...Yateneisbarcelonaplagadademanteros,1
Aquisonacosadoresporquelesmandanundm...lasharíahablarconunavictimadeacosooviolaciónaestasinfradotadasparaquedejendehablarestupideces.Ascomedancomomujer.,0
Cállateperrayvenacalentarmequehacefrío.PD.Teextraño.,1
EstoesloquelaONU/UNIONEUROPEA/VATICANO/COMUNISTAS/SOCIALISTAS/PROGRES/NWOllevandeAfricaaEuropa...Uninmigrantenigerianomataydescuartizaaunajovenitalianade18años.,1
"lInformateEnHolaChileLOSRESEPONSABLESDELINGRESOALPAISDETANTOSINMIGRANTESDEBENHACERSECARGODELLOSPROBLEMASDESALUDDEELLOSPORQUEACTUALMENTEHANVENIDOAAUMENTARELGRAVEPROBLEMADEATENCIONMEDICADECHILENOS,OCUPANDOLASPOCASHORASDEATENCIONYRECURSOS",1
Cuandounhombremataaunamujeresunhijodeputaperocuandounamujermataaunhombreletiranalagossoloporsermujerytenerunbuencuerpo,0
"Ahorasiqueparafraseando,yacallatemalditoanimal,pendejo,viejohijodeputa,arrastrado,viejopedorro,mequetrefe,gorrino,cagada,víboraprieta,tepocata,ydenuevacuenta,TUCHINGADAMADREESCORIA,SETEVAAQUITARLAPENSIÓN,",0
Mirahydroxdeloscojonessemeestáinflandolaputapanochayacállateunputomescabezabunque,0
"Cuantosoperarioshacenfaltaparalimpiarunacocina?Ninguno,esoescosademujeres.CállateYfriega",1
Utetranquilamíamigameoio?Siquerésquenotejodalavidatequedascalladaperrahijaeputaypásameelaboncandesita!Cualesontuscosquillasnene,1
"EstosimbécilesHDLGPdeAlianzaPaísnotrabajanynodejantrabajar,sonunamalditaescoria!!",0
"esunastopUEstopLGTBLosinmigrantesenhostales,apensióncompleta,ylosespañolesdurmiendoenelcoche",1
UnavezunarabemepidiómatrimonioenCanadáJAJAJAJAJA100%real0%fake,0
Cállateperra,1
siamimedicenmarditahubiesedicho'yosimiamor'comounarealperraperotueresnulaasíqueteprestaremitarjetaparaquetecompresunapersonalidad,1
Túereslamalaguaceluliticaputabarata,1
Tueresputa..tienesmaridosseguro,1
"DemandanaTrumpporcondiciones""""inhumanas""""paraindocumentadosdetenidos►",0
MIGANADORAGRACIAS!TELOMERECES!!!ERESLAPUTAVOZFinalLaVoz,0
CALLATEPUTACHORRAASESINATRAIDORAALA´PATRIA,1
...inmigración...populismo...Rivera...Casado...cuatropatas'pa'unbanco...,0
Cállateyrespóndemeperra,1
"Lovuelvoamencionarporqueesquemecabreamuchoqueporgilipollasquetienenquehacerputastonterías,semuerananimalessinnecesidadylasfamiliastenganquepasarporeso;porqueesquelepasaamiperrayospegoyoelpetardazoenlacarahijosdeputa.",0
"Nohaysuficientesmédicosespañolesaquienespaña,quetienenquevenirsudacasaquíatrabajarmandacojones..",1
Nitastrabajandoperracallate.,1
Laescoriadelaciudadsonlospuestosyanosonambulantesyaestanfijoslosimbéciles.,0
Vivelespistachesdesarabes!,0
"Nohaynadapeorquelapérdidadelapatria.EncarnandoelcasodelosmilesderefugiadossiriosenelcampamentodeZa'atari,laspinturasfueronrealizadascondetalleponiendo...",0
ESTATERRIBLEARABEDEECKOAMIGOQUECHABONCONFLOW,0
YtúeresunaperracomodiceJossStone,1
Ytueresperra?,1
"HaygentemiserableenelmundoLuegoestáestaseñora,queparecequenotieneningúnescrúpuloquebuscarBufetedeNuriaVandenberghe:Unaabogadaproisraelí,antimusulmanayfandeTrumpdenunciaa602inmigrantesquesaltaronlavalladeCeuta",0
"PutosmorosquevienendefueraaquitarnoseltrabajoalosESPAÑOLES.Ahoradiqueeresinmigranteaversiencuentrastrabajo.Ysiloencuentrasteexplotaráalgúnsoplapollas,peroesosi,español.",1
noucallateconoperrayana,1
"«hijodeperra.Porsupuestonoloharía,soloelmuybastardoselomerecíaporintentarsiempremenospreciarle....Silosgolpesnofuncionaban,habríadeintimidarloaúndelamaneramásrepugnante—",0
"Independienteselomerecía,soncagones,sonputosysisonunosbrasileroshijosdeputa",0
"Btw,siaúnnohanido,cuandotenganoportunidadvayanaloscantaritos“ElGüero”,seenfiestaunoconmamiyestánlomásdelis.",0
"Estasúperchidoperonosequehueva,quizáeslomismoconelrepertoriodeárabe,queserepitesiempreysereciclanbailesencadapresentación",0
"SIEMPREdijisteloquepensabas,nuncafuisteporatrás,tenesunahumildaddelaputamadre,sosincreíbleytelomerecias",0
Quevoyyoytepegoconunpeneenlacaracabrona,1
"Cobarde!!Conunarmasecreepoderoso!!Imbécil,Ojalátemetanpreso!!Escoriahumana!!",0
harassandPepequeridonotemerecíaselmaltratodeestaputa…,1
¿Sabesloquevaapasar?Yoloveomuyclaro.Pagaremoselpatolosdeabajo.Comosardinasdelataenlaseguridadsocial.Lasayudasybecascolapsadas.Losmanteroscompetenciadesleal.Yanotendremossitionipararecogerenlasbasuras.,1
Laputamadreelamorquesientoporminoviaesincreibleseguromemuerodediabetes,0
"Amíestodequelosilegalessubsaharianossebebancubatasconmidinero,nomeacabadeconvencer",1
"Laquejadelhombreydelamujeresuniversalydelmismotipo,peroladelamujeresmásnotableyselatildadeputaresentida.",1
Memamacuestionaramisprofesoresnoseanpendejosysepanqueestánenseñandonoseaprendanunaputaguía‍️,0
Faltaqueaparezcaputapublicando'felizdíadeReyes'ysubaunafotoenseñandoelculo.,1
"escucharÁrabeymoverelorto,vandelamano",0
"Porquelasmujerestienencuatrolabios:losdosdearribaparadecirtonteriasylosdosdeabajo,paraarreglarlas",1
"Quesí,queelacosoylaviolaciónestánmal;peroqueno:haysituacionesque*no*sonacoso,yestámalquequieranampliarsususignificadohastaqueabarquecualquiercosa...queesparadondevan/2",0
CÁLLATEPUTAYAVASAVENIRPORMICONOCIMIENTOENPEDAGOGÍA,1
Comopuedenpermitireso?Sifueraunahermanaohijadeagunmanifestante.Tambiensemanifestarianparasacaraesevioladordelacarcel?,0
Italia:UnamujerevitacongaspimientaunintentodeagresiónsexualdeuninmigranteilegalnigerianoenlaestacióndetrendeMilán.Estaeslarealidaddelainmigraciónilegal.,1
perraestupidaahoratuereslagorda,1
"QUEASCOVERLASIN""""TRAPOS"""",CONESTADIOSVACÍOSYEQUIPOSLLENOSDESUDACASPETARDOS.....",1
"Vaunamujertonta,valgalaredundancia.",1
"EnMierditerráneoDigitalandanunpocoobsesionadosconlasviolaciones.Lasficticias.DenunciarqueunGCyunmilitarviolaronaunacríade18añosnoquedamuypatriota...Gaysyunmarroquí.¿Serángaysnegros,sudacasomoros?",1
"NOhuyendeningunaguerra,cuandohuyesdeunaguerranovuelvesatupaísde""""vacaciones""""conlasayudasdelestadoespañol.Peroquenoesnadanuevo,casilatotalidaddelasmujeres""""sirias""""llevanvelocuandoSiriaesunpaíscristiano.",1
Cállateputa,1
"CÁLLATENADIETEPREGUNTO,PERRA",1
LaunicadiferenciaesqueaellasileimportanlascosasytueresunaPUTA,1
"ENTWITTERSUPIMOSTENERELTODASPUTAS,NUESTRASMADRUGADASESPERANDOLOSCLIPS,NUESTROSMILLONESDEBARDOSYVOSPREFERISALASDEIGQUENOSABENCUANDOCHOTAESTUCUMPLEAÑOSYSEHORRORIZABANPORQUETECOMISTEAAYECUANDOACAESTABAMOSDEPARTYFUIPOSEIDAPORCOCOESPOS",0
Asícomotúeresmaricónyputatapiñadatuobsesiónsoloproducerisa.,0
"Kirei,merecesunamuertelentaydolorosahijodeputa.FateZero",0
"Estimadoloscatalanesnotenemosgenesfranceses.Lostenemosalemanesytúeresunhijodeputa.DocumentocedidoporelInstitutNovaHistoriaocomoyolosllamo:1984.Laimagenesunacoña,lohijodeputaqueeres,no.",0
"Ytueresunracistademierdaqueahoraesprogre,revientahijodeputa",0
DetienenatresdelaArandinaporpresuntosaunaNOal,0
"tuqueereslacomepollasgroupiededellafuenteoque,callatelaputabocayasimio",1
yo:hol-todasvosotras:blancaputagilipollashuelesmalvayapozostubiaseshy*kjaeeresunaratasuciacallateya,0
RefugiadosnaUNICAMP!!!via,0
Másde600inmigrantesdeorigensubsaharianoaccedieronaterritorioespañolaprimerahoradelamañanadeljuevescruzandolavallaenCeuta,0
"LegisladoresintentandarjuguetesaniñosinmigrantesElcongresistafederalCarlosCurbelo,juntoalossenadores",0
Estaeslajusticiaenespañaparaestosindeseablesunaputaverguenza,0
Enundescuidoylosgüerosesténdetrásdetodoesto!,1
"Paratodosustedes,losquevotaronaestehijodeputa,porodio.Esperoquerecibanloquemerezcan.Porqueustedessontansoretescomoél",0
Ylosespañolesquenotienendineronitrabajoadormirbajopuentesoencajerosestamosguilipollasperdidosoquenospasaprimeroayudaraquenoalláindigentesdandoleslasmismasoportunidadesquealosinmigrantesycuandonohayanespañolesenapurosayudarainmigrante,1
Lainmigraciónmantieneelsistemadepensionesespañolas.Laderechalohaexpoliadoamillones.,0
¿Paraquemesiguesmalditachavistahijadeputa?SaldemiTLperraasquerosa.TueresculpabledeladesgraciadeVenezuela.Milvecesmalditatuytodatugeneracion,1
"Perdónporlahora,peromedespertépqsoñéqueeralagüeradeLocomiaysalíaenSiempreenDomingo..semefueelsueño:VALEMADRE...",0
"Chica,laverdadmedaigualquetengascoñoofaloypelotas,loimportanteparamíesloescribesylaverdadlohacesmásbienconelcerebroqueconlosgenitales.Asísiguedandoguerra!",0
"Tupinchevozdemustiamehaceemputaraúnmás,cállateputa.",1
Enverdadyonoseporquetueresasí...DEUNAPUTAMEENAMORE,1
Quieroenseñaroslacremitademanosquemehecompradohoy...Esunaputaconcha,0
"Nomegustaelquesounaputamierda,huelemalysabepeor,quepasa?Algúnproblema?Conlastonteríasya",0
hastalapolladeinventarsepalabrasytendenciasdecosasqueexistendesdeasabercuantotiempoysellamaCOMERSANOYOMNIVOROAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,0
Cállateputaetiquetadejamosanosotroslosmortalesyveajugarcontusnúmeros...,1
"EnMéxicodecimosPirinola,losgachupinesdicenPerinola...!",0
¿Enqueseparecenlasmujeresylaspolillas?Enqueunascomentelaylasotrastelacomen.EnTuJeta,1
Atentosinmigrantes,0
"Memamanesoscasosenlosqueelhombreeselenculadoylamujeresbienperra,escomoverelotroladodelamoneda",1
"Jugamosdepolla,notenemosarribaanadiequeremateunapinchebolaynosvienendiciendoqueesculpadelosárbitrosydequenoquiereentrar.Mirayomecagoenvuestrosputosmuertosdesgraciaos",0
Fuimosaunlocaldecomidaárabe.Nosgustó.Echabademenosprobarelfalafel,0
Callatehijodeperranosoymasista.Tueresdelamismacalañaqquintana.Hijodeputanotoenesmoralparareclamarnada.!!!,0
"Sigopensandolomismo.Enseñaralasmujeresapelearnoacabaráconelmachismoylaviolencia.Hayqueacabarconelmachismodesdelapolíticaylaeducacióny,empoderaralasmujeresparaqueesténenpolítica",0
"Poresosinoestánalnivelloscriticaré,enéstacuentanoestamosparacomerlelapollaanadiesinquelomerezca",0
"Ungringomedijoquelegustabamivestidoymipapámedijo""""pinchegüeroputo""""JAJAJAJAJAJJAJAJAA",1
Comemelayonki.Aversijugamosalplayer,0
esquezorracallateynoopinesplis,1
NoseporquemeempezaronaseguirtantascuentasárabesperograciasporquesubícomotrescientosfollowersenminutosahreMMVAs⁠⁠⁠⁠FFArtistShawn,0
CallateputahdpcoñodetumadremalditaenchufadasoplacondonperraoportunistasAmarillistasdemierdamalditaaquímuerensientodepersonasdiariohdp.PuesclaroQnesesitamosunaintervencionratademierda,1
"Ytúeresperra,ladrameJAJAJAJAJAJAJAJAJAAJJAJAJA",1
Perosisonárabeschavalsivenasuspadresdegollaranimalestolosdias,1
"¡JODER,QUETECALLESPERRA!",1
"KencadavezesmásgüeroenlascaricaturasdeBarbie,enmistiemposeramorenitoahoritahastalasmejillasrosadastiene",0
AyerfuiaunchantedeFalafelytodoslosmaesqueatendíanmehablaronenárabesyyo,0
estamuygeneralizadalaideade“puta”porenseñarelcuerpoenredessocialescuandoputaesofrecersexoacambiodedineroyenseñarelcuerpoporquesemedalaganasellamaMUJERLIBREYSEGURADESIMISMA,1
"ushesaperrasiquemecaeremal,secreelavergaynotmk,noeresnadie,cállatequeanadieleimportatuvidabobahp",1
Callatemuertopolítico.TodoelmundotienetanclarolaclasedeescoriaqsosahoraycdofuistedirectordeAnSesqNITUFAMILIATEVOTÓ.SeqTeesmuydifícilperotratadetenerunpoquitodedignidad!,0
"Si,losé!BuenohijadeputaquetúeresguapísimajajajajjaaPeroveoesapatologíaenchicosjovenesalosquetrato.Laestoyviendomuchopordesgracia",0
Lomáximosertiputaquemeusesymedejesservirtecomolomerecesporserundios,0
"Disculpa,túeresesealquellamanJordielniñopolla?",0
Qhijodputa.CállateLQSAForever,0
ahcallateputa,1
Tuchicaesunpocoguarra—Quiénsesuponequeesmichica,1
ACNURmantienelallamadainternacionalparaayudaralosrefugiadossiriosSociedad,0
SoñéqueerasobrinodeUribeyquesabíadóndeestabantodoslospapelesqueloinculpabanybuscabalaformaderobármelossinquemepillara.,0
Cállatezorraqueélalcohólicoaquíerestú.,1
"siyalacéduladeidentidadvaadejardesereldocumentodeidentificaciónenVenezuela,avisenparadeclararnosindocumentadoennuestropaís.",0
Yyosinpapeles,0
"Másqueseguroquemuchosnacieronproductodeacosoyhastaviolación.Personalmente,nuncahetenidoproblemasparaconquistarsinrecurriralaintimidación.",0
Hasmeloamielesmiperraleestoyenseñandoapenaspvp,0
Peroquecoñolepasaestaputanochealanaranjo!!???Eresconscientedelastonteríasquehassoltadohoyportuboca!??,0
mimamaestaescuchandoelnuevotemadeeckojajajajestaenmodoarabelaloca,0
yo-mepicóunanimalwey.mihermana-telomerecesporzorra.,1
"Quéhacesputa,cállateya",1
"5moroscomprandoreguladoresdebombonasdebutano,cinta,cuchilloyunhachayanadiedelatiendalesaltólaalarma?Putosbuenismos...HechosReales",1
Callatelabocaperradesgraciada,1
ATENCIÓNEspañaofrecesaludgratuitaaindocumentados,0
Marlaskalacaga...DimisionyaCnelasaltovalladCeutaseabreunacrisisCnelshowdlAquariussactivoefectollamadaylasmafiashacensuagosto.TratofavoracercarpolíticospresoscatalanesIndignacióndePolicíayG.CivilDejarsinfondosalaUCOCesaalCrnelUCO,0
Yenlacarademuchosvenezolanosamigamia!Miserableeresunaescoria,0
Rescatanaunindocumentadoapuntodemorireneldesierto,0
-¿QuelefaltaaunaMujerparaserperfecta?-todo,1
QuéascohacerlespensaratusfansqueLASVÍCTIMASDEACOSO/VIOLACIÓNDEBERÍANQUEDARSECALLADAS.,0
"“NosvamosaconvertircomoVenezuela”decían,ahorahastaenlossemáforossehablachamo...QuieroveralseñorDuqueyalosministeriosycancilleríaquevanhacercontantoinmigrantechamozolano",1
Merecíanqueselecortaselapollaaélyaljuezquedictósuinocencia...ylosabogadosqueasumieronsudefensaalhornoconsushuevosellaboca,0
encimaporunaputanominaciónquenosemerecía.Siporlomenosfueraunanominaciónmerecida...,0
mehartanyalaspinchesviejasestasqueltiranmierdaaIrinalaputamadrecallatemalparidaquepierdestuputotiempo,1
"CaraDelevigne,acusadadefomentarelacosoylaviolaciónensunuevoanuncio",0
"Cuandoveaisalospobresmuslims,acordaronqueademasdesangrarosgraciasalasayudasysubvencionesquenuestrosmayoresnoreciben,sellevaneldineroatravesdemezquitasylocutorios...",1
SISOLOMEDESPERTARONPARAPROVOCARMEUNPUTOATAQUEDEANSIEDADMEJORMEHUBIERANASFIXIADOCONLAPUTAALMOHADA,0
callateperratonta,1
"Debeserlapollaserimpermeablealaironía,caminarporlaputacallediciendotonterías,quetelasrebatanyteatrevasadiscutirlafuenteconcuatropamplinasaltisonantes.",0
Noesporquepiensequeseirán.Sinoporquemerecesuncastigoporsertanputa,1
venhijoquetevoyaenseñarlaciudad.aquíestálaPUTAGENTE!!!!,0
Tiocállatelaputabocaydéjalaenpazporquesabemosquenonosdaráslarazónasíquedejemoseltema,0
"Noeslomismounaviolación-queesuncrimen-aunacosoaunpiropoenlacallequepuedeincomodaraalgunayhacetodounpedodeeso'MarthaLamas,laantropólogafeministamásfamosadeMéxico.",0
cuandomehicieronlacasavinierontrabajadoresindocumentadosdeArgentinaquenoestabanregistrados.MicasafuelaqueexpusieronenelPradohastaeldíadehoytieneentradadeaguaportodosladosyproblemasenormessinsolución,1
GorDACALLATEDEUNAVEZQUENOESTÁSVIENDOQUEALIMENTASTUDEPRESIÓN?PUTAMADREMORITE,1
imbecilhoytepegounapiñatefracturolanariz,0
"Ostiatio,sitienestuister.Túeresunauténticosinvergüenzayunhijodelagranputajeta.Losquedeverdadhemossufridotumorescerebralestedeseamosuntormentoso2018.Lapolicíatejodióturepugnantenegocio.",0
"Perosisoislasdosrubias,quéosvoyaenseñar?Jajaja.Hijasdeputa.",1
EsimposibleescucharArabedeeckosinbailarlo.,0
Callatelabocapendejade14añoscondeliriosdemadurezylaputaquetepario,1
Tuereslanoviadelaotrazorra,1
Tuereslopeordelaescoriaqueandasuelta,0
JAJAJAJAJAJAcállateputa,1
inventarseespíasdeamloparamontartetodounshowdeacosoypersecusiónqacabadeguardanalgasporloscelosdeunafiliadoblandenguemochoespretextoppediralasectayunqueraoalpartido,0
Tueresmiperraenbeerpong,0
Horribleeltemaarabe.,0
"mipapáesunhijodeputa,mimamánosemerecíaunamierdaasítantosañosyeldíaqueseseparenmechupaunhuevolo'económico'porquedeahíseagarraél,lovoyaescracharporquelasvíctimasnotienenquesentirvergüenza,elvictimariodebería",0
"Llegóelloquitomáspicantedelcondado,muyenojado,tareapiolado.Elquesecojeatodoelpatiodeparado,ysacaelchototodocagado,acáenelbarrionoqueremosrefugiados,sub21soytusoldado",1
"LosespañolespagamosporlaSanidad,los""""sinpapeles""""no.EstaeslapolíticadepromocióndeapátridasdeSánchez.DesdeluegoenEspañahayyavariasnaciones,laespañola,lamauritanaylatribalsubsahariana.Estonoesracismo,eslarealidad.Laintegraciónesunmito.",1
"Sisonmoromierdasomusulmonos,nopasanada.Esunavergüenza.",1
"upscállatemalditaperra,manchasmireputación",1
Ohporfavorcinicodemierda!!!Pegarteunapatadaenlacaraseriapoco.Queascodetipo,0
