Language,Emoji&hashtag,Train/test,Model,Model_Specification,TF-IDF,Balance,Average_accuracy_30IT,Std_deviation
English,All,60/40,LR,"Lbfgs solver, standard C",No,Yes,,
English,All,60/40,LR,"Lbfgs solver, standard C",No,No,,
English,All,60/40,LR,"Lbfgs solver, large C",Yes,Yes,,
English,All,60/40,LR,"Lbfgs solver, large C",Yes,No,,
English,All,60/40,LR,"Lbfgs solver, large C",No,Yes,,
English,All,60/40,LR,"Lbfgs solver, large C",No,No,,
English,All,70/30,Naive Bayes,Multinomial,Yes,Yes,,
English,All,70/30,Naive Bayes,Multinomial,Yes,No,,
English,All,70/30,Naive Bayes,Multinomial,No,Yes,,
English,All,70/30,Naive Bayes,Multinomial,No,No,,
English,All,70/30,Naive Bayes,Bernoulli,Yes,Yes,,
English,All,70/30,Naive Bayes,Bernoulli,Yes,No,,
English,All,70/30,Naive Bayes,Bernoulli,No,Yes,,
English,All,70/30,Naive Bayes,Bernoulli,No,No,,
English,All,70/30,SVM,"Linear kernel, small C",Yes,Yes,,
English,All,70/30,SVM,"Linear kernel, small C",Yes,No,,
English,All,70/30,SVM,"Linear kernel, small C",No,Yes,,
English,All,70/30,SVM,"Linear kernel, small C",No,No,,
English,All,70/30,SVM,"Linear kernel, standard C",Yes,Yes,,
English,All,70/30,SVM,"Linear kernel, standard C",Yes,No,,
English,All,70/30,SVM,"Linear kernel, standard C",No,Yes,,
English,All,70/30,SVM,"Linear kernel, standard C",No,No,,
English,All,70/30,SVM,"Linear kernel, large C",Yes,Yes,,
English,All,70/30,SVM,"Linear kernel, large C",Yes,No,,
English,All,70/30,SVM,"Linear kernel, large C",No,Yes,,
English,All,70/30,SVM,"Linear kernel, large C",No,No,,
English,All,70/30,SVM,"RBF kernel, small C",Yes,Yes,,
English,All,70/30,SVM,"RBF kernel, small C",Yes,No,,
English,All,70/30,SVM,"RBF kernel, small C",No,Yes,,
English,All,70/30,SVM,"RBF kernel, small C",No,No,,
English,All,70/30,SVM,"RBF kernel, standard C",Yes,Yes,,
English,All,70/30,SVM,"RBF kernel, standard C",Yes,No,,
English,All,70/30,SVM,"RBF kernel, standard C",No,Yes,,
English,All,70/30,SVM,"RBF kernel, standard C",No,No,,
English,All,70/30,SVM,"RBF kernel, large C",Yes,Yes,,
English,All,70/30,SVM,"RBF kernel, large C",Yes,No,,
English,All,70/30,SVM,"RBF kernel, large C",No,Yes,,
English,All,70/30,SVM,"RBF kernel, large C",No,No,,
English,All,70/30,LR,"Liblinear solver, small C",Yes,Yes,,
English,All,70/30,LR,"Liblinear solver, small C",Yes,No,,
English,All,70/30,LR,"Liblinear solver, small C",No,Yes,,
English,All,70/30,LR,"Liblinear solver, small C",No,No,,
English,All,70/30,LR,"Liblinear solver, standard C",Yes,Yes,,
English,All,70/30,LR,"Liblinear solver, standard C",Yes,No,,
English,All,70/30,LR,"Liblinear solver, standard C",No,Yes,,
English,All,70/30,LR,"Liblinear solver, standard C",No,No,,
English,All,70/30,LR,"Liblinear solver, large C",Yes,Yes,,
English,All,70/30,LR,"Liblinear solver, large C",Yes,No,,
English,All,70/30,LR,"Liblinear solver, large C",No,Yes,,
English,All,70/30,LR,"Liblinear solver, large C",No,No,,
English,All,70/30,LR,"Lbfgs solver, small C",Yes,Yes,,
English,All,70/30,LR,"Lbfgs solver, small C",Yes,No,,
English,All,70/30,LR,"Lbfgs solver, small C",No,Yes,,
English,All,70/30,LR,"Lbfgs solver, small C",No,No,,
English,All,70/30,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,All,70/30,LR,"Lbfgs solver, standard C",Yes,No,,
English,All,70/30,LR,"Lbfgs solver, standard C",No,Yes,,
English,All,70/30,LR,"Lbfgs solver, standard C",No,No,,
English,All,70/30,LR,"Lbfgs solver, large C",Yes,Yes,,
English,All,70/30,LR,"Lbfgs solver, large C",Yes,No,,
English,All,70/30,LR,"Lbfgs solver, large C",No,Yes,,
English,All,70/30,LR,"Lbfgs solver, large C",No,No,,
English,All,80/20,Naive Bayes,Multinomial,Yes,Yes,,
English,All,80/20,Naive Bayes,Multinomial,Yes,No,,
English,All,80/20,Naive Bayes,Multinomial,No,Yes,,
English,All,80/20,Naive Bayes,Multinomial,No,No,,
English,All,80/20,Naive Bayes,Bernoulli,Yes,Yes,,
English,All,80/20,Naive Bayes,Bernoulli,Yes,No,,
English,All,80/20,Naive Bayes,Bernoulli,No,Yes,,
English,All,80/20,Naive Bayes,Bernoulli,No,No,,
English,All,80/20,SVM,"Linear kernel, small C",Yes,Yes,,
English,All,80/20,SVM,"Linear kernel, small C",Yes,No,,
English,All,80/20,SVM,"Linear kernel, small C",No,Yes,,
English,All,80/20,SVM,"Linear kernel, small C",No,No,,
English,All,80/20,SVM,"Linear kernel, standard C",Yes,Yes,,
English,All,80/20,SVM,"Linear kernel, standard C",Yes,No,,
English,All,80/20,SVM,"Linear kernel, standard C",No,Yes,,
English,All,80/20,SVM,"Linear kernel, standard C",No,No,,
English,All,80/20,SVM,"Linear kernel, large C",Yes,Yes,,
English,All,80/20,SVM,"Linear kernel, large C",Yes,No,,
English,All,80/20,SVM,"Linear kernel, large C",No,Yes,,
English,All,80/20,SVM,"Linear kernel, large C",No,No,,
English,All,80/20,SVM,"RBF kernel, small C",Yes,Yes,,
English,All,80/20,SVM,"RBF kernel, small C",Yes,No,,
English,All,80/20,SVM,"RBF kernel, small C",No,Yes,,
English,All,80/20,SVM,"RBF kernel, small C",No,No,,
English,All,80/20,SVM,"RBF kernel, standard C",Yes,Yes,,
English,All,80/20,SVM,"RBF kernel, standard C",Yes,No,,
English,All,80/20,SVM,"RBF kernel, standard C",No,Yes,,
English,All,80/20,SVM,"RBF kernel, standard C",No,No,,
English,All,80/20,SVM,"RBF kernel, large C",Yes,Yes,,
English,All,80/20,SVM,"RBF kernel, large C",Yes,No,,
English,All,80/20,SVM,"RBF kernel, large C",No,Yes,,
English,All,80/20,SVM,"RBF kernel, large C",No,No,,
English,All,80/20,LR,"Liblinear solver, small C",Yes,Yes,,
English,All,80/20,LR,"Liblinear solver, small C",Yes,No,,
English,All,80/20,LR,"Liblinear solver, small C",No,Yes,,
English,All,80/20,LR,"Liblinear solver, small C",No,No,,
English,All,80/20,LR,"Liblinear solver, standard C",Yes,Yes,,
English,All,80/20,LR,"Liblinear solver, standard C",Yes,No,,
English,All,80/20,LR,"Liblinear solver, standard C",No,Yes,,
English,All,80/20,LR,"Liblinear solver, standard C",No,No,,
English,All,80/20,LR,"Liblinear solver, large C",Yes,Yes,,
English,All,80/20,LR,"Liblinear solver, large C",Yes,No,,
English,All,80/20,LR,"Liblinear solver, large C",No,Yes,,
English,All,80/20,LR,"Liblinear solver, large C",No,No,,
English,All,80/20,LR,"Lbfgs solver, small C",Yes,Yes,,
English,All,80/20,LR,"Lbfgs solver, small C",Yes,No,,
English,All,80/20,LR,"Lbfgs solver, small C",No,Yes,,
English,All,80/20,LR,"Lbfgs solver, small C",No,No,,
English,All,80/20,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,All,80/20,LR,"Lbfgs solver, standard C",Yes,No,,
English,All,80/20,LR,"Lbfgs solver, standard C",No,Yes,,
English,All,80/20,LR,"Lbfgs solver, standard C",No,No,,
English,All,80/20,LR,"Lbfgs solver, large C",Yes,Yes,,
English,All,80/20,LR,"Lbfgs solver, large C",Yes,No,,
English,All,80/20,LR,"Lbfgs solver, large C",No,Yes,,
English,All,80/20,LR,"Lbfgs solver, large C",No,No,,
English,Filtered,60/40,Naive Bayes,Multinomial,Yes,Yes,,
English,Filtered,60/40,Naive Bayes,Multinomial,Yes,No,,
English,Filtered,60/40,Naive Bayes,Multinomial,No,Yes,,
English,Filtered,60/40,Naive Bayes,Multinomial,No,No,,
English,Filtered,60/40,Naive Bayes,Bernoulli,Yes,Yes,,
English,Filtered,60/40,Naive Bayes,Bernoulli,Yes,No,,
English,Filtered,60/40,Naive Bayes,Bernoulli,No,Yes,,
English,Filtered,60/40,Naive Bayes,Bernoulli,No,No,,
English,Filtered,60/40,SVM,"Linear kernel, small C",Yes,Yes,,
English,Filtered,60/40,SVM,"Linear kernel, small C",Yes,No,,
English,Filtered,60/40,SVM,"Linear kernel, small C",No,Yes,,
English,Filtered,60/40,SVM,"Linear kernel, small C",No,No,,
English,Filtered,60/40,SVM,"Linear kernel, standard C",Yes,Yes,,
English,Filtered,60/40,SVM,"Linear kernel, standard C",Yes,No,,
English,Filtered,60/40,SVM,"Linear kernel, standard C",No,Yes,,
English,Filtered,60/40,SVM,"Linear kernel, standard C",No,No,,
English,Filtered,60/40,SVM,"Linear kernel, large C",Yes,Yes,,
English,Filtered,60/40,SVM,"Linear kernel, large C",Yes,No,,
English,Filtered,60/40,SVM,"Linear kernel, large C",No,Yes,,
English,Filtered,60/40,SVM,"Linear kernel, large C",No,No,,
English,Filtered,60/40,SVM,"RBF kernel, small C",Yes,Yes,,
English,Filtered,60/40,SVM,"RBF kernel, small C",Yes,No,,
English,Filtered,60/40,SVM,"RBF kernel, small C",No,Yes,,
English,Filtered,60/40,SVM,"RBF kernel, small C",No,No,,
English,Filtered,60/40,SVM,"RBF kernel, standard C",Yes,Yes,,
English,Filtered,60/40,SVM,"RBF kernel, standard C",Yes,No,,
English,Filtered,60/40,SVM,"RBF kernel, standard C",No,Yes,,
English,Filtered,60/40,SVM,"RBF kernel, standard C",No,No,,
English,Filtered,60/40,SVM,"RBF kernel, large C",Yes,Yes,,
English,Filtered,60/40,SVM,"RBF kernel, large C",Yes,No,,
English,Filtered,60/40,SVM,"RBF kernel, large C",No,Yes,,
English,Filtered,60/40,SVM,"RBF kernel, large C",No,No,,
English,Filtered,60/40,LR,"Liblinear solver, small C",Yes,Yes,,
English,Filtered,60/40,LR,"Liblinear solver, small C",Yes,No,,
English,Filtered,60/40,LR,"Liblinear solver, small C",No,Yes,,
English,Filtered,60/40,LR,"Liblinear solver, small C",No,No,,
English,Filtered,60/40,LR,"Liblinear solver, standard C",Yes,Yes,,
English,Filtered,60/40,LR,"Liblinear solver, standard C",Yes,No,,
English,Filtered,60/40,LR,"Liblinear solver, standard C",No,Yes,,
English,Filtered,60/40,LR,"Liblinear solver, standard C",No,No,,
English,Filtered,60/40,LR,"Liblinear solver, large C",Yes,Yes,,
English,Filtered,60/40,LR,"Liblinear solver, large C",Yes,No,,
English,Filtered,60/40,LR,"Liblinear solver, large C",No,Yes,,
English,Filtered,60/40,LR,"Liblinear solver, large C",No,No,,
English,Filtered,60/40,LR,"Lbfgs solver, small C",Yes,Yes,,
English,Filtered,60/40,LR,"Lbfgs solver, small C",Yes,No,,
English,Filtered,60/40,LR,"Lbfgs solver, small C",No,Yes,,
English,Filtered,60/40,LR,"Lbfgs solver, small C",No,No,,
English,Filtered,60/40,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,Filtered,60/40,LR,"Lbfgs solver, standard C",Yes,No,,
English,Filtered,60/40,LR,"Lbfgs solver, standard C",No,Yes,,
English,Filtered,60/40,LR,"Lbfgs solver, standard C",No,No,,
English,Filtered,60/40,LR,"Lbfgs solver, large C",Yes,Yes,,
English,Filtered,60/40,LR,"Lbfgs solver, large C",Yes,No,,
English,Filtered,60/40,LR,"Lbfgs solver, large C",No,Yes,,
English,Filtered,60/40,LR,"Lbfgs solver, large C",No,No,,
English,Filtered,70/30,Naive Bayes,Multinomial,Yes,Yes,,
English,Filtered,70/30,Naive Bayes,Multinomial,Yes,No,,
English,Filtered,70/30,Naive Bayes,Multinomial,No,Yes,,
English,Filtered,70/30,Naive Bayes,Multinomial,No,No,,
English,Filtered,70/30,Naive Bayes,Bernoulli,Yes,Yes,,
English,Filtered,70/30,Naive Bayes,Bernoulli,Yes,No,,
English,Filtered,70/30,Naive Bayes,Bernoulli,No,Yes,,
English,Filtered,70/30,Naive Bayes,Bernoulli,No,No,,
English,Filtered,70/30,SVM,"Linear kernel, small C",Yes,Yes,,
English,Filtered,70/30,SVM,"Linear kernel, small C",Yes,No,,
English,Filtered,70/30,SVM,"Linear kernel, small C",No,Yes,,
English,Filtered,70/30,SVM,"Linear kernel, small C",No,No,,
English,Filtered,70/30,SVM,"Linear kernel, standard C",Yes,Yes,,
English,Filtered,70/30,SVM,"Linear kernel, standard C",Yes,No,,
English,Filtered,70/30,SVM,"Linear kernel, standard C",No,Yes,,
English,Filtered,70/30,SVM,"Linear kernel, standard C",No,No,,
English,Filtered,70/30,SVM,"Linear kernel, large C",Yes,Yes,,
English,Filtered,70/30,SVM,"Linear kernel, large C",Yes,No,,
English,Filtered,70/30,SVM,"Linear kernel, large C",No,Yes,,
English,Filtered,70/30,SVM,"Linear kernel, large C",No,No,,
English,Filtered,70/30,SVM,"RBF kernel, small C",Yes,Yes,,
English,Filtered,70/30,SVM,"RBF kernel, small C",Yes,No,,
English,Filtered,70/30,SVM,"RBF kernel, small C",No,Yes,,
English,Filtered,70/30,SVM,"RBF kernel, small C",No,No,,
English,Filtered,70/30,SVM,"RBF kernel, standard C",Yes,Yes,,
English,Filtered,70/30,SVM,"RBF kernel, standard C",Yes,No,,
English,Filtered,70/30,SVM,"RBF kernel, standard C",No,Yes,,
English,Filtered,70/30,SVM,"RBF kernel, standard C",No,No,,
English,Filtered,70/30,SVM,"RBF kernel, large C",Yes,Yes,,
English,Filtered,70/30,SVM,"RBF kernel, large C",Yes,No,,
English,Filtered,70/30,SVM,"RBF kernel, large C",No,Yes,,
English,Filtered,70/30,SVM,"RBF kernel, large C",No,No,,
English,Filtered,70/30,LR,"Liblinear solver, small C",Yes,Yes,,
English,Filtered,70/30,LR,"Liblinear solver, small C",Yes,No,,
English,Filtered,70/30,LR,"Liblinear solver, small C",No,Yes,,
English,Filtered,70/30,LR,"Liblinear solver, small C",No,No,,
English,Filtered,70/30,LR,"Liblinear solver, standard C",Yes,Yes,,
English,Filtered,70/30,LR,"Liblinear solver, standard C",Yes,No,,
English,Filtered,70/30,LR,"Liblinear solver, standard C",No,Yes,,
English,Filtered,70/30,LR,"Liblinear solver, standard C",No,No,,
English,Filtered,70/30,LR,"Liblinear solver, large C",Yes,Yes,,
English,Filtered,70/30,LR,"Liblinear solver, large C",Yes,No,,
English,Filtered,70/30,LR,"Liblinear solver, large C",No,Yes,,
English,Filtered,70/30,LR,"Liblinear solver, large C",No,No,,
English,Filtered,70/30,LR,"Lbfgs solver, small C",Yes,Yes,,
English,Filtered,70/30,LR,"Lbfgs solver, small C",Yes,No,,
English,Filtered,70/30,LR,"Lbfgs solver, small C",No,Yes,,
English,Filtered,70/30,LR,"Lbfgs solver, small C",No,No,,
English,Filtered,70/30,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,Filtered,70/30,LR,"Lbfgs solver, standard C",Yes,No,,
English,Filtered,70/30,LR,"Lbfgs solver, standard C",No,Yes,,
English,Filtered,70/30,LR,"Lbfgs solver, standard C",No,No,,
English,Filtered,70/30,LR,"Lbfgs solver, large C",Yes,Yes,,
English,Filtered,70/30,LR,"Lbfgs solver, large C",Yes,No,,
English,Filtered,70/30,LR,"Lbfgs solver, large C",No,Yes,,
English,Filtered,70/30,LR,"Lbfgs solver, large C",No,No,,
English,Filtered,80/20,Naive Bayes,Multinomial,Yes,Yes,,
English,Filtered,80/20,Naive Bayes,Multinomial,Yes,No,,
English,Filtered,80/20,Naive Bayes,Multinomial,No,Yes,,
English,Filtered,80/20,Naive Bayes,Multinomial,No,No,,
English,Filtered,80/20,Naive Bayes,Bernoulli,Yes,Yes,,
English,Filtered,80/20,Naive Bayes,Bernoulli,Yes,No,,
English,Filtered,80/20,Naive Bayes,Bernoulli,No,Yes,,
English,Filtered,80/20,Naive Bayes,Bernoulli,No,No,,
English,Filtered,80/20,SVM,"Linear kernel, small C",Yes,Yes,,
English,Filtered,80/20,SVM,"Linear kernel, small C",Yes,No,,
English,Filtered,80/20,SVM,"Linear kernel, small C",No,Yes,,
English,Filtered,80/20,SVM,"Linear kernel, small C",No,No,,
English,Filtered,80/20,SVM,"Linear kernel, standard C",Yes,Yes,,
English,Filtered,80/20,SVM,"Linear kernel, standard C",Yes,No,,
English,Filtered,80/20,SVM,"Linear kernel, standard C",No,Yes,,
English,Filtered,80/20,SVM,"Linear kernel, standard C",No,No,,
English,Filtered,80/20,SVM,"Linear kernel, large C",Yes,Yes,,
English,Filtered,80/20,SVM,"Linear kernel, large C",Yes,No,,
English,Filtered,80/20,SVM,"Linear kernel, large C",No,Yes,,
English,Filtered,80/20,SVM,"Linear kernel, large C",No,No,,
English,Filtered,80/20,SVM,"RBF kernel, small C",Yes,Yes,,
English,Filtered,80/20,SVM,"RBF kernel, small C",Yes,No,,
English,Filtered,80/20,SVM,"RBF kernel, small C",No,Yes,,
English,Filtered,80/20,SVM,"RBF kernel, small C",No,No,,
English,Filtered,80/20,SVM,"RBF kernel, standard C",Yes,Yes,,
English,Filtered,80/20,SVM,"RBF kernel, standard C",Yes,No,,
English,Filtered,80/20,SVM,"RBF kernel, standard C",No,Yes,,
English,Filtered,80/20,SVM,"RBF kernel, standard C",No,No,,
English,Filtered,80/20,SVM,"RBF kernel, large C",Yes,Yes,,
English,Filtered,80/20,SVM,"RBF kernel, large C",Yes,No,,
English,Filtered,80/20,SVM,"RBF kernel, large C",No,Yes,,
English,Filtered,80/20,SVM,"RBF kernel, large C",No,No,,
English,Filtered,80/20,LR,"Liblinear solver, small C",Yes,Yes,,
English,Filtered,80/20,LR,"Liblinear solver, small C",Yes,No,,
English,Filtered,80/20,LR,"Liblinear solver, small C",No,Yes,,
English,Filtered,80/20,LR,"Liblinear solver, small C",No,No,,
English,Filtered,80/20,LR,"Liblinear solver, standard C",Yes,Yes,,
English,Filtered,80/20,LR,"Liblinear solver, standard C",Yes,No,,
English,Filtered,80/20,LR,"Liblinear solver, standard C",No,Yes,,
English,Filtered,80/20,LR,"Liblinear solver, standard C",No,No,,
English,Filtered,80/20,LR,"Liblinear solver, large C",Yes,Yes,,
English,Filtered,80/20,LR,"Liblinear solver, large C",Yes,No,,
English,Filtered,80/20,LR,"Liblinear solver, large C",No,Yes,,
English,Filtered,80/20,LR,"Liblinear solver, large C",No,No,,
English,Filtered,80/20,LR,"Lbfgs solver, small C",Yes,Yes,,
English,Filtered,80/20,LR,"Lbfgs solver, small C",Yes,No,,
English,Filtered,80/20,LR,"Lbfgs solver, small C",No,Yes,,
English,Filtered,80/20,LR,"Lbfgs solver, small C",No,No,,
English,Filtered,80/20,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,Filtered,80/20,LR,"Lbfgs solver, standard C",Yes,No,,
English,Filtered,80/20,LR,"Lbfgs solver, standard C",No,Yes,,
English,Filtered,80/20,LR,"Lbfgs solver, standard C",No,No,,
English,Filtered,80/20,LR,"Lbfgs solver, large C",Yes,Yes,,
English,Filtered,80/20,LR,"Lbfgs solver, large C",Yes,No,,
English,Filtered,80/20,LR,"Lbfgs solver, large C",No,Yes,,
English,Filtered,80/20,LR,"Lbfgs solver, large C",No,No,,
English,No,60/40,Naive Bayes,Multinomial,Yes,Yes,,
English,No,60/40,Naive Bayes,Multinomial,Yes,No,,
English,No,60/40,Naive Bayes,Multinomial,No,Yes,,
English,No,60/40,Naive Bayes,Multinomial,No,No,,
English,No,60/40,Naive Bayes,Bernoulli,Yes,Yes,,
English,No,60/40,Naive Bayes,Bernoulli,Yes,No,,
English,No,60/40,Naive Bayes,Bernoulli,No,Yes,,
English,No,60/40,Naive Bayes,Bernoulli,No,No,,
English,No,60/40,SVM,"Linear kernel, small C",Yes,Yes,,
English,No,60/40,SVM,"Linear kernel, small C",Yes,No,,
English,No,60/40,SVM,"Linear kernel, small C",No,Yes,,
English,No,60/40,SVM,"Linear kernel, small C",No,No,,
English,No,60/40,SVM,"Linear kernel, standard C",Yes,Yes,,
English,No,60/40,SVM,"Linear kernel, standard C",Yes,No,,
English,No,60/40,SVM,"Linear kernel, standard C",No,Yes,,
English,No,60/40,SVM,"Linear kernel, standard C",No,No,,
English,No,60/40,SVM,"Linear kernel, large C",Yes,Yes,,
English,No,60/40,SVM,"Linear kernel, large C",Yes,No,,
English,No,60/40,SVM,"Linear kernel, large C",No,Yes,,
English,No,60/40,SVM,"Linear kernel, large C",No,No,,
English,No,60/40,SVM,"RBF kernel, small C",Yes,Yes,,
English,No,60/40,SVM,"RBF kernel, small C",Yes,No,,
English,No,60/40,SVM,"RBF kernel, small C",No,Yes,,
English,No,60/40,SVM,"RBF kernel, small C",No,No,,
English,No,60/40,SVM,"RBF kernel, standard C",Yes,Yes,,
English,No,60/40,SVM,"RBF kernel, standard C",Yes,No,,
English,No,60/40,SVM,"RBF kernel, standard C",No,Yes,,
English,No,60/40,SVM,"RBF kernel, standard C",No,No,,
English,No,60/40,SVM,"RBF kernel, large C",Yes,Yes,,
English,No,60/40,SVM,"RBF kernel, large C",Yes,No,,
English,No,60/40,SVM,"RBF kernel, large C",No,Yes,,
English,No,60/40,SVM,"RBF kernel, large C",No,No,,
English,No,60/40,LR,"Liblinear solver, small C",Yes,Yes,,
English,No,60/40,LR,"Liblinear solver, small C",Yes,No,,
English,No,60/40,LR,"Liblinear solver, small C",No,Yes,,
English,No,60/40,LR,"Liblinear solver, small C",No,No,,
English,No,60/40,LR,"Liblinear solver, standard C",Yes,Yes,,
English,No,60/40,LR,"Liblinear solver, standard C",Yes,No,,
English,No,60/40,LR,"Liblinear solver, standard C",No,Yes,,
English,No,60/40,LR,"Liblinear solver, standard C",No,No,,
English,No,60/40,LR,"Liblinear solver, large C",Yes,Yes,,
English,No,60/40,LR,"Liblinear solver, large C",Yes,No,,
English,No,60/40,LR,"Liblinear solver, large C",No,Yes,,
English,No,60/40,LR,"Liblinear solver, large C",No,No,,
English,No,60/40,LR,"Lbfgs solver, small C",Yes,Yes,,
English,No,60/40,LR,"Lbfgs solver, small C",Yes,No,,
English,No,60/40,LR,"Lbfgs solver, small C",No,Yes,,
English,No,60/40,LR,"Lbfgs solver, small C",No,No,,
English,No,60/40,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,No,60/40,LR,"Lbfgs solver, standard C",Yes,No,,
English,No,60/40,LR,"Lbfgs solver, standard C",No,Yes,,
English,No,60/40,LR,"Lbfgs solver, standard C",No,No,,
English,No,60/40,LR,"Lbfgs solver, large C",Yes,Yes,,
English,No,60/40,LR,"Lbfgs solver, large C",Yes,No,,
English,No,60/40,LR,"Lbfgs solver, large C",No,Yes,,
English,No,60/40,LR,"Lbfgs solver, large C",No,No,,
English,No,70/30,Naive Bayes,Multinomial,Yes,Yes,,
English,No,70/30,Naive Bayes,Multinomial,Yes,No,,
English,No,70/30,Naive Bayes,Multinomial,No,Yes,,
English,No,70/30,Naive Bayes,Multinomial,No,No,,
English,No,70/30,Naive Bayes,Bernoulli,Yes,Yes,,
English,No,70/30,Naive Bayes,Bernoulli,Yes,No,,
English,No,70/30,Naive Bayes,Bernoulli,No,Yes,,
English,No,70/30,Naive Bayes,Bernoulli,No,No,,
English,No,70/30,SVM,"Linear kernel, small C",Yes,Yes,,
English,No,70/30,SVM,"Linear kernel, small C",Yes,No,,
English,No,70/30,SVM,"Linear kernel, small C",No,Yes,,
English,No,70/30,SVM,"Linear kernel, small C",No,No,,
English,No,70/30,SVM,"Linear kernel, standard C",Yes,Yes,,
English,No,70/30,SVM,"Linear kernel, standard C",Yes,No,,
English,No,70/30,SVM,"Linear kernel, standard C",No,Yes,,
English,No,70/30,SVM,"Linear kernel, standard C",No,No,,
English,No,70/30,SVM,"Linear kernel, large C",Yes,Yes,,
English,No,70/30,SVM,"Linear kernel, large C",Yes,No,,
English,No,70/30,SVM,"Linear kernel, large C",No,Yes,,
English,No,70/30,SVM,"Linear kernel, large C",No,No,,
English,No,70/30,SVM,"RBF kernel, small C",Yes,Yes,,
English,No,70/30,SVM,"RBF kernel, small C",Yes,No,,
English,No,70/30,SVM,"RBF kernel, small C",No,Yes,,
English,No,70/30,SVM,"RBF kernel, small C",No,No,,
English,No,70/30,SVM,"RBF kernel, standard C",Yes,Yes,,
English,No,70/30,SVM,"RBF kernel, standard C",Yes,No,,
English,No,70/30,SVM,"RBF kernel, standard C",No,Yes,,
English,No,70/30,SVM,"RBF kernel, standard C",No,No,,
English,No,70/30,SVM,"RBF kernel, large C",Yes,Yes,,
English,No,70/30,SVM,"RBF kernel, large C",Yes,No,,
English,No,70/30,SVM,"RBF kernel, large C",No,Yes,,
English,No,70/30,SVM,"RBF kernel, large C",No,No,,
English,No,70/30,LR,"Liblinear solver, small C",Yes,Yes,,
English,No,70/30,LR,"Liblinear solver, small C",Yes,No,,
English,No,70/30,LR,"Liblinear solver, small C",No,Yes,,
English,No,70/30,LR,"Liblinear solver, small C",No,No,,
English,No,70/30,LR,"Liblinear solver, standard C",Yes,Yes,,
English,No,70/30,LR,"Liblinear solver, standard C",Yes,No,,
English,No,70/30,LR,"Liblinear solver, standard C",No,Yes,,
English,No,70/30,LR,"Liblinear solver, standard C",No,No,,
English,No,70/30,LR,"Liblinear solver, large C",Yes,Yes,,
English,No,70/30,LR,"Liblinear solver, large C",Yes,No,,
English,No,70/30,LR,"Liblinear solver, large C",No,Yes,,
English,No,70/30,LR,"Liblinear solver, large C",No,No,,
English,No,70/30,LR,"Lbfgs solver, small C",Yes,Yes,,
English,No,70/30,LR,"Lbfgs solver, small C",Yes,No,,
English,No,70/30,LR,"Lbfgs solver, small C",No,Yes,,
English,No,70/30,LR,"Lbfgs solver, small C",No,No,,
English,No,70/30,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,No,70/30,LR,"Lbfgs solver, standard C",Yes,No,,
English,No,70/30,LR,"Lbfgs solver, standard C",No,Yes,,
English,No,70/30,LR,"Lbfgs solver, standard C",No,No,,
English,No,70/30,LR,"Lbfgs solver, large C",Yes,Yes,,
English,No,70/30,LR,"Lbfgs solver, large C",Yes,No,,
English,No,70/30,LR,"Lbfgs solver, large C",No,Yes,,
English,No,70/30,LR,"Lbfgs solver, large C",No,No,,
English,No,80/20,Naive Bayes,Multinomial,Yes,Yes,,
English,No,80/20,Naive Bayes,Multinomial,Yes,No,,
English,No,80/20,Naive Bayes,Multinomial,No,Yes,,
English,No,80/20,Naive Bayes,Multinomial,No,No,,
English,No,80/20,Naive Bayes,Bernoulli,Yes,Yes,,
English,No,80/20,Naive Bayes,Bernoulli,Yes,No,,
English,No,80/20,Naive Bayes,Bernoulli,No,Yes,,
English,No,80/20,Naive Bayes,Bernoulli,No,No,,
English,No,80/20,SVM,"Linear kernel, small C",Yes,Yes,,
English,No,80/20,SVM,"Linear kernel, small C",Yes,No,,
English,No,80/20,SVM,"Linear kernel, small C",No,Yes,,
English,No,80/20,SVM,"Linear kernel, small C",No,No,,
English,No,80/20,SVM,"Linear kernel, standard C",Yes,Yes,,
English,No,80/20,SVM,"Linear kernel, standard C",Yes,No,,
English,No,80/20,SVM,"Linear kernel, standard C",No,Yes,,
English,No,80/20,SVM,"Linear kernel, standard C",No,No,,
English,No,80/20,SVM,"Linear kernel, large C",Yes,Yes,,
English,No,80/20,SVM,"Linear kernel, large C",Yes,No,,
English,No,80/20,SVM,"Linear kernel, large C",No,Yes,,
English,No,80/20,SVM,"Linear kernel, large C",No,No,,
English,No,80/20,SVM,"RBF kernel, small C",Yes,Yes,,
English,No,80/20,SVM,"RBF kernel, small C",Yes,No,,
English,No,80/20,SVM,"RBF kernel, small C",No,Yes,,
English,No,80/20,SVM,"RBF kernel, small C",No,No,,
English,No,80/20,SVM,"RBF kernel, standard C",Yes,Yes,,
English,No,80/20,SVM,"RBF kernel, standard C",Yes,No,,
English,No,80/20,SVM,"RBF kernel, standard C",No,Yes,,
English,No,80/20,SVM,"RBF kernel, standard C",No,No,,
English,No,80/20,SVM,"RBF kernel, large C",Yes,Yes,,
